"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0030850",6,17613221,17637895,387,74,166,-0.036085,0.51439,0.50332,0.45904
"FBgn0010313",4,5067779,5097072,266,47,166,-0.036183,0.51443,0.76612,0.29944
"FBgn0038290",4,15125138,15147004,313,66,166,-0.036324,0.51449,0.42339,0.53692
"FBgn0036039",3,9716895,9739650,673,72,166,-0.036354,0.5145,0.44696,0.49962
"FBgn0038747",4,19895164,19924272,614,101,166,-0.036384,0.51451,0.36314,0.62287
"FBgn0261842",4,21355609,21378279,462,77,166,-0.036555,0.51458,0.53982,0.42063
"FBgn0261839",4,21355609,21378279,462,77,166,-0.036555,0.51458,0.53982,0.42063
"FBgn0261841",4,21355609,21378279,462,77,166,-0.036555,0.51458,0.53982,0.42063
"FBgn0010295",6,3231491,3252084,316,68,166,-0.036718,0.51464,0.47792,0.4775
"FBgn0032750",1,19053295,19074726,174,33,166,-0.036882,0.51471,0.53822,0.43937
"FBgn0040097",1,9244076,9264854,460,70,166,-0.037258,0.51486,0.60448,0.372
"FBgn0032105",1,9241472,9263118,454,70,166,-0.037465,0.51494,0.54466,0.41585
"FBgn0051294",4,15705505,15726585,231,39,166,-0.037942,0.51513,0.44609,0.52538
"FBgn0264753",2,19301148,19366525,1545,137,166,-0.037997,0.51515,0.32328,0.70706
"FBgn0039155",4,24131395,24157490,414,60,166,-0.038087,0.51519,0.63189,0.37906
"FBgn0034459",2,19583790,19606866,515,44,166,-0.038114,0.5152,0.87304,0.27201
"FBgn0040817",3,11702229,11725285,387,56,166,-0.038197,0.51523,0.38123,0.61868
"FBgn0038458",4,16965204,16985697,295,37,166,-0.038188,0.51523,0.6241,0.3794
"FBgn0052792",6,3547812,3582000,411,48,166,-0.038202,0.51524,0.50624,0.46167
"FBgn0031585",1,4139279,4161203,658,69,166,-0.038763,0.51546,0.30104,0.78243
"FBgn0031292",1,867172,895141,586,66,166,-0.038809,0.51548,0.57188,0.40663
"FBgn0030851",6,17618164,17639492,287,62,166,-0.038801,0.51548,0.62241,0.36987
"FBgn0085487",2,16662033,16682889,430,59,166,-0.038994,0.51555,0.53931,0.43563
"FBgn0029959",6,7724923,7746756,292,78,166,-0.039049,0.51557,0.59849,0.3926
"FBgn0031515",1,3281245,3304706,655,58,166,-0.03915,0.51561,0.55828,0.41734
"FBgn0040389",6,2333997,2354649,259,55,166,-0.039129,0.51561,0.52911,0.4367
"FBgn0028540",1,13764340,13790165,252,49,166,-0.03944,0.51573,0.54095,0.4214
"FBgn0052445",3,21629359,21650710,176,25,166,-0.039673,0.51582,0.46109,0.53674
"FBgn0051126",4,24649621,24670265,479,55,166,-0.039752,0.51585,0.62867,0.38258
"FBgn0034120",2,16337614,16358527,442,87,166,-0.039834,0.51589,0.43865,0.51338
"FBgn0037683",4,9353305,9374838,350,52,166,-0.039873,0.5159,0.41521,0.5677
"FBgn0046875",4,6101671,6122302,181,34,166,-0.03995,0.51593,0.54148,0.44612
"FBgn0262983",4,14224984,14254677,342,63,166,-0.039964,0.51594,0.37417,0.61981
"FBgn0016919",1,21568292,21599423,95,24,166,-0.040153,0.51601,0.38089,0.62329
"FBgn0014022",4,9503327,9524827,177,28,166,-0.040208,0.51604,0.43762,0.51381
"FBgn0028700",1,11118932,11140645,359,48,166,-0.040351,0.51609,0.72186,0.32288
"FBgn0013732",2,6647326,6670624,510,78,166,-0.040397,0.51611,0.57954,0.3909
"FBgn0024232",2,16631243,16661125,822,90,166,-0.040729,0.51624,0.55284,0.41617
"FBgn0063923",3,206625,228058,22,11,166,-0.040723,0.51624,0.56949,0.43882
"FBgn0036447",3,14757703,14779283,367,67,166,-0.040751,0.51625,0.28767,0.79351
"FBgn0004419",1,10229341,10252172,330,73,166,-0.040863,0.5163,0.59003,0.38221
"FBgn0051099",4,25299429,25320943,586,82,166,-0.040964,0.51634,0.33142,0.67163
"FBgn0032439",1,12600517,12656356,1439,101,166,-0.041018,0.51636,0.48812,0.47735
"FBgn0035355",3,2589297,2610242,551,71,166,-0.041174,0.51642,0.37659,0.62575
"FBgn0027375",3,14618160,14642077,392,68,166,-0.041271,0.51646,0.45746,0.5204
"FBgn0267255",1,17310250,17330712,378,48,166,-0.041501,0.51655,0.41538,0.56406
"FBgn0085425",2,21082222,21111453,495,26,166,-0.041692,0.51663,0.37065,0.66962
"FBgn0052814",6,1009795,1036700,170,25,166,-0.041827,0.51668,0.48643,0.50603
"FBgn0041210",6,13252687,13295632,572,111,166,-0.042069,0.51678,0.71064,0.32168
"FBgn0031085",6,20041294,20062519,146,46,166,-0.042311,0.51687,0.5256,0.43739
"FBgn0033087",2,6660154,6683372,589,83,166,-0.042356,0.51689,0.63606,0.36396
"FBgn0259959",1,5874350,5894774,741,80,166,-0.04244,0.51693,0.52338,0.45002
"FBgn0085407",1,7088188,7167695,2355,129,166,-0.042657,0.51701,0.63077,0.35368
"FBgn0053260",3,14750520,14771844,321,59,166,-0.042687,0.51702,0.3098,0.72449
"FBgn0039041",4,23032241,23052669,352,53,166,-0.042759,0.51705,0.43947,0.54423
"FBgn0032914",1,21081227,21104864,172,33,166,-0.043423,0.51732,0.6659,0.3652
"FBgn0003714",6,2432313,2453976,262,55,166,-0.043421,0.51732,0.75948,0.30314
"FBgn0038475",4,17063942,17089945,659,73,166,-0.043839,0.51748,0.38455,0.58403
"FBgn0031320",1,1172297,1194020,466,66,166,-0.044104,0.51759,0.33161,0.70463
"FBgn0021874",1,556366,578121,410,50,166,-0.044283,0.51766,0.81781,0.29462
"FBgn0040211",1,11126393,11148565,511,55,166,-0.044578,0.51778,0.5724,0.41143
"FBgn0028523",1,16390175,16458469,1775,121,166,-0.044598,0.51779,0.46831,0.49132
"FBgn0037207",3,22935657,22962248,146,34,166,-0.044753,0.51785,0.44032,0.55594
"FBgn0287725",6,6746322,6780712,253,55,166,-0.045026,0.51796,0.88666,0.26629
"FBgn0039523",4,27510866,27543934,309,32,166,-0.04517,0.51801,0.3715,0.65549
"FBgn0266801",4,8354328,8487617,1704,80,166,-0.045282,0.51806,0.46688,0.50606
"FBgn0033469",2,9957231,9978388,635,73,166,-0.045373,0.51809,0.36691,0.64288
"FBgn0030081",6,9068823,9091057,242,64,166,-0.045509,0.51815,0.53312,0.43174
"FBgn0067312",1,20807815,20828532,307,34,166,-0.045827,0.51828,0.89345,0.27155
"FBgn0003950",6,21101414,21126914,386,57,166,-0.045905,0.51831,0.61877,0.38237
"FBgn0011737",1,6901090,6924138,369,49,166,-0.046224,0.51843,0.62947,0.36812
"FBgn0032888",1,20810089,20830867,279,32,166,-0.046378,0.5185,0.9045,0.2695
"FBgn0011288",3,24064180,24309205,1232,36,166,-0.046482,0.51854,0.74965,0.31187
"FBgn0262988",2,8407176,8427706,457,59,166,-0.046684,0.51862,0.38292,0.59807
"FBgn0038842",4,20904296,20939213,749,94,166,-0.047125,0.51879,0.31157,0.74107
"FBgn0031452",1,2735098,2756944,460,46,166,-0.047234,0.51884,0.67178,0.36312
"FBgn0036446",3,14752028,14777703,391,69,166,-0.047377,0.51889,0.29087,0.7756
"FBgn0032895",1,20842578,20867113,417,46,166,-0.047395,0.5189,0.53716,0.4612
"FBgn0027338",4,9564484,9587733,425,60,166,-0.047606,0.51899,0.47199,0.49381
"FBgn0036482",3,15117940,15141378,238,49,166,-0.047683,0.51902,0.40506,0.5851
"FBgn0263400",4,20976504,20997936,406,65,166,-0.04772,0.51903,0.34381,0.65919
"FBgn0038585",4,18213722,18234942,298,48,166,-0.04776,0.51905,0.6247,0.37189
"FBgn0031698",1,5305290,5336683,492,47,166,-0.048012,0.51915,0.4773,0.49634
"FBgn0051823",1,15888879,15910524,265,42,166,-0.048476,0.51933,0.62309,0.38684
"FBgn0036868",3,19377580,19400033,205,44,166,-0.048567,0.51937,0.50512,0.47333
"FBgn0031283",1,806994,827950,285,39,166,-0.048585,0.51938,0.64644,0.36246
"FBgn0031030",6,19559721,19589800,400,58,166,-0.048982,0.51953,0.6471,0.3674
"FBgn0036448",3,14759341,14786129,395,68,166,-0.049363,0.51968,0.34077,0.68501
"FBgn0259227",4,11646149,11683974,379,58,166,-0.049356,0.51968,0.55748,0.43542
"FBgn0029603",6,2181639,2203909,130,26,166,-0.049386,0.51969,0.6568,0.37051
"FBgn0031164",6,21192499,21213341,214,29,166,-0.049461,0.51972,0.76846,0.31515
"FBgn0262360",2,13590645,13611099,384,75,166,-0.049786,0.51985,0.50613,0.45372
"FBgn0039083",4,23510146,23531583,420,57,166,-0.050143,0.52,0.44273,0.54239
"FBgn0011276",6,2670199,2691723,268,44,166,-0.050249,0.52004,0.6004,0.39431
"FBgn0260812",6,11714668,11739099,207,42,166,-0.050455,0.52012,0.49167,0.46064
"FBgn0038601",4,18290195,18311728,253,46,166,-0.050496,0.52014,0.44058,0.55633
"FBgn0051345",4,12801145,12827029,305,34,166,-0.050787,0.52025,0.2993,0.79622
"FBgn0028935",1,15866938,15890156,366,57,166,-0.05082,0.52027,0.49661,0.49218
"FBgn0038532",4,17637679,17679985,846,95,166,-0.050989,0.52033,0.38667,0.61063
"FBgn0026404",3,9958479,9981002,590,71,166,-0.0511,0.52038,0.47109,0.51691
"FBgn0038968",4,22430152,22456587,585,69,166,-0.051276,0.52045,0.3588,0.67715
"FBgn0037431",4,6331968,6352873,189,32,166,-0.051339,0.52047,0.62458,0.39059
"FBgn0039158",4,24151727,24173215,414,66,166,-0.051511,0.52054,0.63181,0.38132
"FBgn0039069",4,23274002,23296041,453,61,166,-0.05161,0.52058,0.45538,0.50072
"FBgn0039505",4,27263705,27284565,233,33,166,-0.051948,0.52072,0.59491,0.42304
"FBgn0051676",1,20830750,20859182,407,45,166,-0.052853,0.52108,0.59273,0.41267
"FBgn0037147",3,22016230,22038325,165,22,166,-0.053401,0.52129,0.40188,0.62984
"FBgn0038576",4,18175498,18197875,462,54,166,-0.05343,0.52131,0.36982,0.64089
"FBgn0265189",4,24905840,24927864,371,59,166,-0.053456,0.52132,0.29281,0.82735
"FBgn0036207",3,11783514,11805418,501,82,166,-0.05375,0.52143,0.29311,0.80069
"FBgn0037163",3,22448816,22471131,141,22,166,-0.054004,0.52153,0.47742,0.51109
"FBgn0085265",2,13594495,13615655,401,74,166,-0.054198,0.52161,0.49503,0.47109
"FBgn0039126",4,23916372,23937634,440,46,166,-0.054362,0.52168,0.77877,0.31455
"FBgn0266100",3,11840645,11948872,2666,169,166,-0.054776,0.52184,0.55512,0.41949
"FBgn0036670",3,16850622,16871838,348,66,166,-0.054809,0.52185,0.27953,0.85384
"FBgn0037576",4,8311747,8333054,19,9,166,-0.054801,0.52185,0.44461,0.5713
"FBgn0037577",4,8314316,8335036,19,9,166,-0.054801,0.52185,0.44461,0.5713
"FBgn0037849",4,10863038,10885582,362,63,166,-0.05486,0.52187,0.36897,0.64509
"FBgn0030328",6,11700120,11725565,210,27,166,-0.054881,0.52188,0.41645,0.57924
"FBgn0031011",6,19271232,19308162,282,85,166,-0.055178,0.522,0.36594,0.62581
"FBgn0029717",6,4560991,4581929,306,66,166,-0.055529,0.52214,0.47759,0.50001
"FBgn0038575",4,18173656,18195715,465,57,166,-0.055689,0.52221,0.41034,0.58147
"FBgn0030605",6,15053733,15074926,167,25,166,-0.056092,0.52237,0.53779,0.43615
"FBgn0040106",1,610298,631201,387,61,166,-0.056241,0.52242,0.69667,0.35539
"FBgn0034346",2,18416421,18440333,546,96,166,-0.056652,0.52259,0.36126,0.63999
"FBgn0034535",2,20631742,20652558,113,25,166,-0.057067,0.52275,0.39666,0.63924
"FBgn0061362",2,20632466,20653785,113,25,166,-0.057051,0.52275,0.396,0.63993
"FBgn0061361",2,20632466,20653785,113,25,166,-0.057051,0.52275,0.396,0.63993
"FBgn0263094",1,18281253,18301462,405,31,166,-0.057135,0.52278,0.51616,0.48314
"FBgn0031746",1,5876002,5896609,777,80,166,-0.057208,0.52281,0.50887,0.47213
"FBgn0051717",1,10240737,10261714,352,76,166,-0.057314,0.52285,0.61408,0.38053
"FBgn0041147",3,3895344,3917813,501,73,166,-0.057452,0.52291,0.69043,0.34585
"FBgn0038012",4,12313521,12335210,405,67,166,-0.058016,0.52313,0.51424,0.47455
"FBgn0033088",2,6663604,6685061,528,76,166,-0.058164,0.52319,0.75102,0.31958
"FBgn0261991",1,13447497,13468073,336,48,166,-0.058184,0.5232,0.41249,0.60824
"FBgn0038839",4,20884452,20907320,351,60,166,-0.058513,0.52333,0.35922,0.67614
"FBgn0030477",6,13358191,13380472,218,70,166,-0.058727,0.52342,0.37681,0.63478
"FBgn0037386",4,5821639,5848782,152,30,166,-0.058845,0.52346,0.39945,0.63755
"FBgn0053325",4,8668954,8690034,274,24,166,-0.058874,0.52347,0.51474,0.48071
"FBgn0037856",4,10875540,10906418,654,82,166,-0.059073,0.52355,0.37317,0.63686
"FBgn0003721",4,15268220,15318779,948,93,166,-0.059208,0.52361,0.42998,0.55318
"FBgn0035542",3,4396943,4430648,725,86,166,-0.059276,0.52363,0.43464,0.55873
"FBgn0051323",4,26160847,26197307,835,84,166,-0.059559,0.52375,0.54099,0.44415
"FBgn0039258",4,25013256,25034482,544,71,166,-0.059654,0.52378,0.50202,0.46962
"FBgn0035999",3,9446318,9469370,226,35,166,-0.059678,0.52379,0.46946,0.53114
"FBgn0015240",4,25015235,25039351,580,75,166,-0.059675,0.52379,0.50307,0.46989
"FBgn0029880",6,6623959,6646169,372,74,166,-0.059664,0.52379,0.68092,0.351
"FBgn0259705",4,19151259,19172300,471,51,166,-0.059751,0.52382,0.39168,0.62633
"FBgn0027095",4,16339404,16360801,321,49,166,-0.060193,0.524,0.41712,0.5898
"FBgn0036327",3,12961214,12982359,394,91,166,-0.060241,0.52402,0.39653,0.58551
"FBgn0039102",4,23676255,23698147,256,43,166,-0.060242,0.52402,0.64387,0.38555
"FBgn0021742",6,10954032,10977134,280,59,166,-0.060428,0.52409,0.71389,0.33624
"FBgn0063493",2,18396924,18417688,318,62,166,-0.060509,0.52412,0.43421,0.5599
"FBgn0016047",2,11300335,11328676,606,82,166,-0.0606,0.52416,0.30867,0.76479
"FBgn0030390",6,12446409,12467763,318,60,166,-0.060689,0.5242,0.46428,0.53177
"FBgn0263401",4,27430312,27450845,210,20,166,-0.060749,0.52422,0.5683,0.44088
"FBgn0020279",2,8057977,8088815,136,12,166,-0.060827,0.52425,0.36034,0.70414
"FBgn0037715",4,9561911,9584211,396,59,166,-0.060885,0.52427,0.41339,0.57052
"FBgn0028836",2,8411033,8438577,687,81,166,-0.061035,0.52433,0.31646,0.74079
"FBgn0004908",4,8331100,8351872,115,26,166,-0.06125,0.52442,0.3972,0.61032
"FBgn0051157",4,13037731,13059294,482,46,166,-0.06124,0.52442,0.54683,0.44447
"FBgn0051446",4,15683086,15704194,190,29,166,-0.061406,0.52448,0.56145,0.43952
"FBgn0051354",4,12492510,12514856,319,55,166,-0.061494,0.52452,0.79991,0.29948
"FBgn0262656",6,3363159,3401697,459,52,166,-0.061618,0.52457,0.37933,0.62951
"FBgn0085279",3,17466222,17487103,293,46,166,-0.061671,0.52459,0.43964,0.5313
"FBgn0259715",1,6385853,6407249,517,64,166,-0.061915,0.52468,0.49751,0.48471
"FBgn0038945",4,22331236,22352251,174,40,166,-0.062257,0.52482,0.43535,0.57408
"FBgn0261628",1,13920322,13941362,540,67,166,-0.062582,0.52495,0.53281,0.4543
"FBgn0028561",2,8079482,8101297,253,15,166,-0.062696,0.525,0.431,0.59265
"FBgn0037712",4,9556195,9579189,440,64,166,-0.062711,0.525,0.41366,0.57394
"FBgn0033827",2,13288995,13311547,290,55,166,-0.062776,0.52503,0.92049,0.25924
"FBgn0035280",3,1822636,1845164,558,70,166,-0.062813,0.52504,0.4422,0.51741
"FBgn0033457",2,9855632,9877051,196,38,166,-0.063058,0.52514,0.45678,0.55174
"FBgn0033812",2,13218276,13240234,370,55,166,-0.06316,0.52518,0.84599,0.28008
"FBgn0030293",6,11340608,11365539,287,80,166,-0.063274,0.52523,0.47756,0.4807
"FBgn0036505",3,15511711,15534137,310,45,166,-0.063363,0.52526,0.49237,0.49286
"FBgn0033769",2,12681308,12702690,546,88,166,-0.063411,0.52528,0.34861,0.6919
"FBgn0031972",1,7989670,8014286,775,81,166,-0.063764,0.52542,0.40736,0.58002
"FBgn0032286",1,10685000,10708043,599,71,166,-0.063807,0.52544,0.53001,0.45274
"FBgn0052732",6,6948032,6978750,307,72,166,-0.064161,0.52558,0.5266,0.44048
"FBgn0032549",1,14763814,14784981,584,53,166,-0.064275,0.52562,0.49918,0.4907
"FBgn0004387",4,27537775,27569145,211,27,166,-0.06454,0.52573,0.40724,0.6101
"FBgn0037405",4,6157483,6180309,99,24,166,-0.064623,0.52576,0.41955,0.58808
"FBgn0000119",2,13443640,13493229,585,73,166,-0.064892,0.52587,0.50983,0.47242
"FBgn0034253",2,17594951,17649138,1145,139,166,-0.06493,0.52589,0.29434,0.77636
"FBgn0038013",4,12338987,12360644,366,55,166,-0.065042,0.52593,0.46541,0.5358
"FBgn0028886",1,14834993,14861749,544,45,166,-0.065224,0.526,0.52634,0.46014
"FBgn0032812",1,19570612,19592474,217,39,166,-0.065427,0.52608,0.5153,0.47628
"FBgn0085222",2,17498995,17521394,384,54,166,-0.065754,0.52621,0.51715,0.47476
"FBgn0035428",3,3261036,3286255,701,96,166,-0.065744,0.52621,0.73641,0.31309
"FBgn0001078",3,18740607,18811309,782,60,166,-0.066141,0.52637,0.42707,0.54757
"FBgn0036728",3,17464761,17486124,308,46,166,-0.066182,0.52638,0.45357,0.51363
"FBgn0052576",6,16275953,16298533,402,72,166,-0.066404,0.52647,0.35182,0.67373
"FBgn0030697",6,15827830,15851160,129,41,166,-0.066644,0.52657,0.47618,0.48526
"FBgn0285917",2,18268198,18367296,2150,157,166,-0.066992,0.52671,0.52402,0.44304
"FBgn0015615",6,16578996,16603439,545,81,166,-0.067091,0.52675,0.49475,0.4629
"FBgn0250831",4,25796445,25816961,620,70,166,-0.06714,0.52676,0.36389,0.6843
"FBgn0013277",4,12455453,12477776,105,29,166,-0.067366,0.52685,0.43054,0.58117
"FBgn0050050",2,12398954,12419735,493,63,166,-0.067501,0.52691,0.30713,0.78929
"FBgn0052683",6,10400391,10464895,892,97,166,-0.068181,0.52718,0.62445,0.38727
"FBgn0261630",1,8881440,8902180,639,53,166,-0.068349,0.52725,0.37374,0.64421
"FBgn0288631",4,26707871,26729806,299,45,166,-0.068465,0.52729,0.41569,0.59543
"FBgn0043783",3,21626947,21649060,183,27,166,-0.068652,0.52737,0.47198,0.54478
"FBgn0024319",2,16643205,16665046,600,72,166,-0.069127,0.52756,0.63072,0.37945
"FBgn0032299",1,10760868,10781370,358,54,166,-0.069258,0.52761,0.29018,0.82771
"FBgn0034504",2,20317270,20340721,355,41,166,-0.069336,0.52764,0.54142,0.45184
"FBgn0031359",1,1706244,1734388,826,83,166,-0.069444,0.52768,0.33001,0.71056
"FBgn0015929",2,7486702,7510145,382,55,166,-0.06988,0.52786,0.79672,0.30177
"FBgn0010388",2,14735961,14756714,333,47,166,-0.07004,0.52792,0.53811,0.44628
"FBgn0087008",6,19616548,19648369,351,74,166,-0.07016,0.52797,0.66961,0.35276
"FBgn0062565",6,20084398,20105767,13,11,166,-0.070249,0.528,0.43791,0.57526
"FBgn0032746",1,19039076,19059884,169,27,166,-0.070734,0.5282,0.75004,0.33559
"FBgn0000346",6,13249021,13272488,398,91,166,-0.070788,0.52822,0.81723,0.28873
"FBgn0025865",4,21051680,21074471,401,58,166,-0.070911,0.52827,0.32771,0.74777
"FBgn0050058",2,13199809,13222237,411,62,166,-0.071228,0.52839,0.90753,0.2607
"FBgn0085264",2,13199809,13222237,411,62,166,-0.071228,0.52839,0.90753,0.2607
"FBgn0085341",2,13199809,13222237,411,62,166,-0.071228,0.52839,0.90753,0.2607
"FBgn0052625",6,13746164,13766826,116,42,166,-0.071268,0.52841,0.43036,0.55286
"FBgn0262365",4,13076224,13096761,321,43,166,-0.071538,0.52852,0.36562,0.66781
"FBgn0264563",4,27055436,27075807,342,47,166,-0.07173,0.52859,0.4237,0.59287
"FBgn0286818",3,15127738,15152840,317,54,166,-0.071805,0.52862,0.41188,0.58946
"FBgn0036888",3,19576253,19599111,127,29,166,-0.07181,0.52862,0.37395,0.68624
"FBgn0031970",1,7984388,8008151,676,69,166,-0.071845,0.52864,0.47629,0.49952
"FBgn0261383",6,5728663,5757254,472,115,166,-0.071958,0.52868,0.5631,0.41551
"FBgn0035104",3,169923,192535,28,11,166,-0.072032,0.52871,0.49392,0.52007
"FBgn0013303",3,19981887,20007568,88,29,166,-0.072051,0.52872,0.34179,0.719
"FBgn0262794",4,17620717,17655262,699,88,166,-0.072246,0.5288,0.39374,0.61885
"FBgn0250822",2,10309844,10330500,590,67,166,-0.072322,0.52883,0.50324,0.49893
"FBgn0266521",1,6090377,6134653,1339,111,166,-0.072366,0.52884,0.9324,0.25678
"FBgn0261925",1,15854929,15875461,347,49,166,-0.072691,0.52897,0.54062,0.46373
"FBgn0031882",1,7020493,7042606,425,75,166,-0.073389,0.52925,0.56761,0.42057
"FBgn0050022",2,11377160,11398779,440,47,166,-0.074074,0.52952,0.44928,0.54085
"FBgn0038359",4,15769805,15791092,373,57,166,-0.074084,0.52953,0.63742,0.37657
"FBgn0033081",2,6645463,6666594,495,78,166,-0.074175,0.52956,0.65031,0.36998
"FBgn0035356",3,2590331,2611536,581,75,166,-0.074213,0.52958,0.35972,0.69142
"FBgn0085360",6,20112453,20135271,214,30,166,-0.074482,0.52969,0.53621,0.47177
"FBgn0014380",4,9487101,9512581,291,59,166,-0.074814,0.52982,0.59052,0.41068
"FBgn0037069",3,21290580,21311171,54,19,166,-0.074896,0.52985,0.41853,0.61816
"FBgn0036915",3,19900300,19922504,116,34,166,-0.074936,0.52987,0.47418,0.52973
"FBgn0260871",6,20086162,20106474,13,11,166,-0.075657,0.53015,0.43008,0.59351
"FBgn0037876",4,11206535,11227898,269,67,166,-0.07568,0.53016,0.54797,0.45219
"FBgn0010342",2,9580867,9602744,614,76,166,-0.075765,0.5302,0.54789,0.43598
"FBgn0053080",6,5698559,5727778,569,119,166,-0.075932,0.53026,0.53269,0.42928
"FBgn0042092",1,6896666,6917844,396,47,166,-0.075956,0.53027,0.68407,0.35179
"FBgn0033127",2,7015010,7038082,678,74,166,-0.075936,0.53027,0.46037,0.52558
"FBgn0037106",3,21607623,21629873,130,22,166,-0.075957,0.53027,0.48875,0.51575
"FBgn0038471",4,17030682,17051895,386,58,166,-0.076178,0.53036,0.39555,0.63812
"FBgn0038467",4,17008780,17031120,483,77,166,-0.0762,0.53037,0.33398,0.73042
"FBgn0004687",6,5609136,5632539,325,68,166,-0.076602,0.53053,0.37884,0.64791
"FBgn0039193",4,24355554,24376349,321,43,166,-0.076875,0.53064,0.42579,0.56767
"FBgn0085440",6,13151714,13199164,733,85,166,-0.077015,0.53069,0.43448,0.5526
"FBgn0036536",3,15822464,15843947,291,50,166,-0.077069,0.53072,0.47524,0.50308
"FBgn0083983",2,16088948,16109337,467,70,166,-0.07725,0.53079,0.71307,0.3403
"FBgn0004878",4,5702975,5726805,306,49,166,-0.077282,0.5308,0.66694,0.36943
"FBgn0035468",3,3884999,3906603,450,61,166,-0.077297,0.53081,0.80195,0.30793
"FBgn0039544",4,27697100,27720857,171,22,166,-0.07756,0.53091,0.42993,0.60456
"FBgn0052461",3,22944421,22965302,144,31,166,-0.077607,0.53093,0.50015,0.51922
"FBgn0003716",1,5209000,5281384,1474,73,166,-0.078088,0.53112,0.28906,0.83271
"FBgn0037762",4,9804161,9825158,343,68,166,-0.078203,0.53117,0.36448,0.68904
"FBgn0030952",6,18736367,18758306,223,51,166,-0.078394,0.53124,0.64991,0.3822
"FBgn0014859",1,20673462,20724588,659,62,166,-0.078604,0.53133,0.30994,0.79281
"FBgn0283680",6,13293633,13339303,572,121,166,-0.078747,0.53138,0.33954,0.68596
"FBgn0030756",6,16529153,16550852,236,62,166,-0.078831,0.53142,0.28202,0.85945
"FBgn0261993",4,24356527,24377220,312,43,166,-0.078937,0.53146,0.46467,0.52242
"FBgn0035545",3,4436573,4458072,327,44,166,-0.079035,0.5315,0.43318,0.5612
"FBgn0052832",1,16868326,16889290,393,52,166,-0.07923,0.53158,0.49584,0.50259
"FBgn0037430",4,6330095,6351424,206,35,166,-0.079709,0.53177,0.6219,0.41395
"FBgn0004657",6,8051645,8080237,357,79,166,-0.07972,0.53177,0.58845,0.40246
"FBgn0036504",3,15510620,15531653,300,45,166,-0.07975,0.53178,0.54535,0.4565
"FBgn0027093",6,15831769,15854145,147,50,166,-0.079748,0.53178,0.42734,0.53813
"FBgn0052463",1,2228304,2249384,346,41,166,-0.07994,0.53186,0.37322,0.66741
"FBgn0043854",1,6362388,6387284,445,57,166,-0.080089,0.53192,0.57997,0.43434
"FBgn0030361",6,11999711,12022211,289,67,166,-0.080089,0.53192,0.355,0.70772
"FBgn0047114",4,23919243,23939988,412,45,166,-0.080181,0.53195,0.78234,0.32248
"FBgn0036502",3,15495188,15518252,432,60,166,-0.080261,0.53199,0.84756,0.29724
