"GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","P_SNPWISE_MEAN","P_SNPWISE_TOP1"
"FBgn0037385",4,5820062,5841785,104,23,166,0.1376,0.44528,0.27162,0.68437
"FBgn0031725",1,5591723,5627946,1014,108,166,0.13744,0.44534,0.4668,0.3707
"FBgn0053669",6,6389455,6410100,292,94,166,0.13707,0.44549,0.43708,0.39348
"FBgn0003250",3,16842527,16872517,427,75,166,0.13686,0.44557,0.23762,0.76149
"FBgn0039955",4,3836729,3878401,409,47,166,0.1367,0.44564,0.37677,0.47248
"FBgn0011762",3,8330314,8354404,301,46,166,0.13655,0.44569,0.31413,0.56792
"FBgn0000092",6,2682732,2703886,350,74,166,0.13642,0.44574,0.43437,0.41151
"FBgn0039108",4,23709343,23731625,411,59,166,0.13625,0.44581,0.27324,0.66231
"FBgn0026399",4,8624320,8645878,264,34,166,0.13603,0.4459,0.38865,0.47103
"FBgn0038805",4,20565245,20587010,309,59,166,0.1359,0.44595,0.56879,0.30875
"FBgn0035548",3,4450622,4471504,299,29,166,0.13587,0.44596,0.40972,0.44017
"FBgn0038752",4,19911744,19935371,351,67,166,0.13503,0.44629,0.22418,0.78462
"FBgn0028577",3,1486853,1512590,341,52,166,0.13483,0.44637,0.31226,0.57851
"FBgn0039214",4,24625270,24660043,634,69,166,0.13484,0.44637,0.28648,0.6173
"FBgn0010194",6,18491401,18515405,190,32,166,0.13482,0.44638,0.6008,0.30577
"FBgn0264836",4,16311838,16332189,353,48,166,0.1347,0.44642,0.7052,0.25812
"FBgn0266452",3,15087914,15123003,381,66,166,0.13458,0.44647,0.22472,0.79068
"FBgn0046879",2,19689995,19711124,446,63,166,0.13431,0.44658,0.31493,0.55823
"FBgn0033744",2,12464424,12497986,734,96,166,0.13398,0.44671,0.30819,0.5633
"FBgn0031450",1,2729986,2753377,546,55,166,0.13392,0.44673,0.70611,0.25677
"FBgn0030670",6,15691451,15713770,66,24,166,0.13379,0.44678,0.31307,0.55977
"FBgn0029839",6,6068708,6091372,195,44,166,0.13355,0.44688,0.49182,0.36648
"FBgn0053107",4,22573352,22594718,366,59,166,0.13346,0.44691,0.37686,0.47029
"FBgn0031925",1,7595600,7617701,759,66,166,0.13333,0.44697,0.50055,0.35079
"FBgn0052104",3,12383804,12409322,553,70,166,0.13327,0.44699,0.69772,0.25357
"FBgn0052983",1,8855850,8876670,509,51,166,0.13285,0.44716,0.24022,0.74122
"FBgn0015585",3,3805839,3826354,464,75,166,0.13263,0.44724,0.39052,0.45613
"FBgn0037921",4,11611466,11635644,242,38,166,0.13251,0.44729,0.41932,0.43771
"FBgn0026630",3,19247282,19270679,318,40,166,0.13201,0.44749,0.50177,0.37694
"FBgn0029840",6,6072634,6100201,379,76,166,0.13142,0.44772,0.32238,0.55226
"FBgn0053137",2,13165395,13186075,445,64,166,0.13125,0.44779,0.27567,0.63739
"FBgn0031703",1,5329132,5352234,576,59,166,0.13083,0.44795,0.29692,0.60709
"FBgn0004895",3,4008878,4031279,608,91,166,0.13074,0.44799,0.25861,0.67742
"FBgn0032085",1,8981735,9003632,630,68,166,0.13073,0.448,0.29627,0.60093
"FBgn0034084",2,16159600,16180861,520,53,166,0.13043,0.44811,0.30906,0.59817
"FBgn0259994",6,5615676,5658487,354,43,166,0.13021,0.4482,0.71322,0.2504
"FBgn0261804",1,18149811,18285770,2277,60,166,0.13018,0.44821,0.35062,0.52209
"FBgn0014007",3,12724945,12751568,493,45,166,0.13019,0.44821,0.36969,0.49293
"FBgn0038470",4,17026394,17050203,437,59,166,0.13009,0.44825,0.38841,0.46724
"FBgn0035358",3,2632184,2653424,500,62,166,0.12932,0.44855,0.30418,0.6101
"FBgn0036361",3,13425680,13447136,377,45,166,0.12923,0.44859,0.71495,0.25363
"FBgn0033721",2,12365286,12385678,562,85,166,0.12912,0.44863,0.21169,0.82695
"FBgn0004629",4,14559103,14579644,214,27,166,0.12903,0.44867,0.57878,0.31748
"FBgn0036711",3,17330279,17351316,258,51,166,0.12871,0.44879,0.29527,0.62877
"FBgn0011693",3,16343233,16364297,402,64,166,0.1287,0.4488,0.52733,0.34109
"FBgn0031169",6,21275301,21302458,442,70,166,0.12866,0.44881,0.57956,0.31489
"FBgn0029503",4,24176359,24197785,291,66,166,0.1286,0.44884,0.40598,0.44183
"FBgn0026718",1,8439691,8473994,667,66,166,0.12841,0.44891,0.42501,0.42939
"FBgn0264492",3,23087072,23113460,143,25,166,0.12828,0.44896,0.55367,0.3297
"FBgn0015924",1,438254,463024,136,28,166,0.128,0.44907,0.38001,0.47691
"FBgn0032923",1,21148847,21170903,90,20,166,0.12773,0.44918,0.28185,0.65402
"FBgn0034318",2,18178978,18199654,435,50,166,0.12771,0.44919,0.33056,0.55463
"FBgn0259738",2,16755361,16776000,660,78,166,0.12718,0.4494,0.71699,0.24817
"FBgn0053969",3,20381685,20403553,128,25,166,0.12709,0.44943,0.30603,0.61166
"FBgn0085438",4,9732877,9756367,546,67,166,0.12709,0.44944,0.48238,0.37402
"FBgn0027565",3,20372405,20394109,117,27,166,0.12701,0.44947,0.29353,0.63691
"FBgn0037620",4,8718367,8739693,369,36,166,0.12689,0.44951,0.32863,0.55068
"FBgn0030892",6,18078725,18100509,187,22,166,0.12675,0.44957,0.47933,0.36828
"FBgn0052432",3,20834332,20895188,579,59,166,0.12661,0.44962,0.39465,0.46422
"FBgn0035122",3,254779,275932,68,14,166,0.12658,0.44964,0.36303,0.52665
"FBgn0001316",3,424083,550614,2666,123,166,0.12647,0.44968,0.30417,0.59046
"FBgn0022740",2,17747405,17770517,693,85,166,0.12595,0.44989,0.40118,0.44484
"FBgn0085354",6,16704449,16731411,446,88,166,0.12585,0.44993,0.3568,0.50945
"FBgn0036889",3,19579072,19600524,98,26,166,0.12582,0.44994,0.34456,0.5324
"FBgn0266111",2,12334983,12361325,748,87,166,0.12569,0.44999,0.56685,0.31673
"FBgn0038774",4,20159435,20184872,226,34,166,0.12496,0.45028,0.69727,0.26822
"FBgn0034323",2,18285928,18306656,396,70,166,0.12482,0.45033,0.41804,0.43617
"FBgn0036836",3,18975905,18998323,228,34,166,0.12478,0.45035,0.57616,0.31596
"FBgn0046763",4,21011044,21034163,484,70,166,0.12474,0.45037,0.36392,0.49368
"FBgn0036738",3,17539826,17560980,230,34,166,0.12466,0.4504,0.38172,0.48897
"FBgn0028518",1,15620002,15644987,467,56,166,0.12462,0.45041,0.33663,0.53554
"FBgn0052079",3,11015561,11037332,596,84,166,0.12443,0.45049,0.71974,0.24444
"FBgn0030099",6,9182669,9203620,411,103,166,0.12416,0.4506,0.74595,0.23729
"FBgn0034317",2,18177707,18198573,450,51,166,0.12367,0.45079,0.31298,0.58544
"FBgn0035852",3,8181522,8203116,267,60,166,0.12313,0.451,0.5281,0.35012
"FBgn0028690",4,5779493,5801569,189,29,166,0.12313,0.451,0.35688,0.52615
"FBgn0051901",1,8342187,8365172,614,65,166,0.12307,0.45103,0.41712,0.43324
"FBgn0040069",6,6190188,6212559,382,91,166,0.12307,0.45103,0.68599,0.25679
"FBgn0022160",2,15847752,15872755,408,56,166,0.123,0.45105,0.40418,0.46062
"FBgn0037924",4,11618759,11643206,222,39,166,0.12294,0.45108,0.47635,0.38579
"FBgn0036510",3,15553427,15575559,135,33,166,0.12268,0.45118,0.29959,0.61186
"FBgn0030623",6,15233859,15254913,141,44,166,0.1225,0.45125,0.45826,0.41039
"FBgn0031651",1,4934256,4955361,393,56,166,0.12214,0.45139,0.2801,0.64653
"FBgn0086346",4,27686466,27710110,201,24,166,0.12214,0.4514,0.96335,0.19148
"FBgn0085218",2,16744444,16764925,630,81,166,0.12207,0.45142,0.74132,0.23945
"FBgn0033167",2,7398371,7419385,438,67,166,0.12154,0.45163,0.4715,0.38298
"FBgn0034560",2,20899704,20920801,187,21,166,0.12154,0.45163,0.31478,0.59025
"FBgn0038147",4,13379059,13405197,409,63,166,0.12139,0.45169,0.57643,0.31865
"FBgn0033651",2,11777808,11799493,399,86,166,0.1213,0.45173,0.24913,0.71857
"FBgn0040907",6,4311764,4332231,323,57,166,0.12112,0.4518,0.6092,0.28996
"FBgn0034145",2,16597654,16634894,755,99,166,0.12101,0.45184,0.5245,0.34427
"FBgn0036835",3,18974961,18995634,216,33,166,0.12023,0.45215,0.59299,0.31154
"FBgn0037386",4,5821639,5848782,152,30,166,0.12017,0.45217,0.26394,0.7205
"FBgn0036670",3,16850622,16871838,348,66,166,0.12008,0.45221,0.24908,0.75193
"FBgn0035551",3,4470283,4491487,486,47,166,0.11995,0.45226,0.62739,0.28916
"FBgn0028542",1,13958280,13979976,549,78,166,0.11977,0.45233,0.31495,0.59085
"FBgn0040723",1,1190671,1211220,534,83,166,0.11967,0.45237,0.53086,0.34264
"FBgn0026378",2,19482087,19504125,712,98,166,0.11965,0.45238,0.54538,0.32685
"FBgn0261635",3,16310830,16331272,491,62,166,0.11946,0.45246,0.62107,0.29334
"FBgn0016660",1,5394280,5426593,882,86,166,0.11935,0.4525,0.36071,0.49533
"FBgn0038055",4,12446573,12468444,131,32,166,0.11895,0.45266,0.27089,0.68959
"FBgn0033195",2,7577773,7600109,420,66,166,0.11797,0.45305,0.43634,0.41864
"FBgn0064116",6,21307936,21329296,297,44,166,0.11789,0.45308,0.42118,0.43639
"FBgn0064117",6,21307936,21329296,297,44,166,0.11789,0.45308,0.42118,0.43639
"FBgn0031247",1,282419,303222,147,29,166,0.1177,0.45315,0.28934,0.64694
"FBgn0001222",2,18120303,18144634,454,56,166,0.11747,0.45324,0.26975,0.67985
"FBgn0038975",4,22458512,22496969,716,78,166,0.1173,0.45331,0.58748,0.30754
"FBgn0036471",3,15051029,15071705,363,76,166,0.11722,0.45334,0.49469,0.35782
"FBgn0035552",3,4472809,4494370,503,47,166,0.11717,0.45336,0.76302,0.23903
"FBgn0033749",2,12501534,12525062,417,73,166,0.11709,0.4534,0.30863,0.58894
"FBgn0031564",1,3693659,3714253,593,87,166,0.11687,0.45348,0.43574,0.4231
"FBgn0024183",1,15052931,15080316,364,49,166,0.11666,0.45357,0.70044,0.27126
"FBgn0263706",6,17446169,17571180,1019,136,166,0.11649,0.45363,0.26741,0.67073
"FBgn0003270",1,18586136,18606921,386,44,166,0.1163,0.45371,0.5102,0.37578
"FBgn0042201",3,16308024,16328690,472,61,166,0.1163,0.45371,0.67525,0.26891
"FBgn0030403",6,12582555,12605624,378,109,166,0.11627,0.45372,0.36696,0.48433
"FBgn0033476",2,10024595,10058619,542,67,166,0.11624,0.45373,0.31246,0.60028
"FBgn0265726",6,13682292,13727835,528,112,166,0.11614,0.45377,0.29446,0.59321
"FBgn0034543",2,20660636,20683495,79,22,166,0.11589,0.45387,0.31282,0.60825
"FBgn0015524",2,20873625,20913414,318,31,166,0.11544,0.45405,0.31032,0.61499
"FBgn0283712",6,12574385,12602193,388,112,166,0.11544,0.45405,0.35028,0.50499
"FBgn0032415",1,12120516,12143411,717,63,166,0.1154,0.45406,0.70863,0.26131
"FBgn0041624",3,6315612,6337049,429,44,166,0.11496,0.45424,0.67494,0.27928
"FBgn0030221",6,10612355,10633225,208,43,166,0.11465,0.45436,0.37168,0.49088
"FBgn0263080",1,1189412,1209924,535,86,166,0.11435,0.45448,0.49561,0.37127
"FBgn0026598",4,24153966,24178264,453,69,166,0.11407,0.45459,0.43477,0.43579
"FBgn0026441",4,15310756,15335279,621,49,166,0.114,0.45462,0.69127,0.27188
"FBgn0265416",6,13435903,13537282,1183,164,166,0.11369,0.45474,0.35557,0.48616
"FBgn0086784",2,8719502,8744304,531,72,166,0.11364,0.45476,0.4081,0.45679
"FBgn0035315",3,2187013,2208089,533,71,166,0.11361,0.45478,0.35197,0.52296
"FBgn0259823",4,15240094,15267765,535,74,166,0.11339,0.45486,0.39979,0.46933
"FBgn0052170",3,16867309,16889372,535,86,166,0.11327,0.45491,0.239,0.76018
"FBgn0267033",6,13836116,14000527,1791,196,166,0.11293,0.45504,0.64782,0.26952
"FBgn0038150",4,13393423,13414870,340,62,166,0.11271,0.45513,0.62656,0.29416
"FBgn0038237",4,14503901,14568304,1255,74,166,0.11272,0.45513,0.51226,0.36037
"FBgn0085292",3,255595,275908,67,14,166,0.1122,0.45533,0.3699,0.52913
"FBgn0001987",1,15746002,15772758,734,80,166,0.11172,0.45552,0.55518,0.33365
"FBgn0086450",6,9186808,9211820,560,114,166,0.11173,0.45552,0.72175,0.25076
"FBgn0038331",4,15361957,15384237,346,46,166,0.11159,0.45557,0.34967,0.53168
"FBgn0031633",1,4819214,4840693,422,41,166,0.11148,0.45562,0.2964,0.63662
"FBgn0038737",4,19851610,19872600,265,52,166,0.1114,0.45565,0.27841,0.66204
"FBgn0053764",3,4256789,4277503,323,41,166,0.11136,0.45566,0.39243,0.48318
"FBgn0001970",1,14349252,14371411,639,79,166,0.11131,0.45569,0.91297,0.2055
"FBgn0037975",4,11973098,11994541,328,62,166,0.11121,0.45572,0.49476,0.37504
"FBgn0086916",3,13164478,13186781,548,83,166,0.11093,0.45583,0.36049,0.51245
"FBgn0024997",6,2698684,2721668,293,76,166,0.11089,0.45585,0.55077,0.33796
"FBgn0051055",4,27675632,27698134,199,24,166,0.11075,0.45591,0.93924,0.19625
"FBgn0040104",1,3706800,3727773,381,61,166,0.11071,0.45592,0.3467,0.54384
"FBgn0033339",2,8883613,8908798,687,105,166,0.11054,0.45599,0.647,0.27938
"FBgn0029665",6,3474605,3495378,349,54,166,0.11048,0.45601,0.37525,0.49472
"FBgn0262125",4,5639065,5662629,201,46,166,0.11035,0.45607,0.39042,0.48978
"FBgn0036360",3,13418839,13445229,499,54,166,0.11031,0.45608,0.76052,0.24129
"FBgn0037708",4,9543696,9565408,473,65,166,0.11008,0.45617,0.50231,0.36801
"FBgn0039160",4,24157675,24179562,385,63,166,0.11001,0.4562,0.4803,0.39271
"FBgn0025697",1,7435355,7461244,845,75,166,0.1096,0.45637,0.51393,0.35381
"FBgn0038003",4,12219413,12240425,269,47,166,0.1095,0.4564,0.77782,0.2449
"FBgn0259176",1,12445540,12556611,2904,130,166,0.10938,0.45645,0.56467,0.32443
"FBgn0030648",6,15472374,15496612,340,71,166,0.10901,0.4566,0.28676,0.63163
"FBgn0027280",6,7931478,7956908,198,42,166,0.10894,0.45663,0.26503,0.69118
"FBgn0259831",4,13362630,13383326,446,52,166,0.10837,0.45685,0.24887,0.76102
"FBgn0259977",2,6667001,6690391,559,79,166,0.10822,0.45691,0.8431,0.21584
"FBgn0029532",6,742011,763653,282,19,166,0.10798,0.457,0.445,0.42265
"FBgn0015039",2,7120277,7142139,696,74,166,0.10777,0.45709,0.21538,0.85936
"FBgn0052987",1,8853811,8874847,509,50,166,0.10773,0.45711,0.24684,0.75352
"FBgn0262143",4,21726513,21746849,447,55,166,0.1075,0.4572,0.48577,0.39326
"FBgn0261060",4,21725909,21746296,445,55,166,0.10702,0.45739,0.49,0.39061
"FBgn0000578",2,19131632,19173705,1041,110,166,0.10692,0.45742,0.3995,0.46311
"FBgn0266405",4,17657572,17677825,355,60,166,0.10668,0.45752,0.32987,0.57356
"FBgn0024958",4,22711320,22734587,461,76,166,0.10654,0.45758,0.4841,0.38758
"FBgn0004643",6,2594197,2616824,321,62,166,0.10638,0.45764,0.30387,0.61075
"FBgn0034588",2,21108394,21130705,408,20,166,0.1061,0.45775,0.31448,0.59824
"FBgn0033836",2,13398042,13419887,391,65,166,0.10608,0.45776,0.3428,0.54419
"FBgn0053702",3,9502797,9523409,591,78,166,0.10567,0.45792,0.40775,0.45075
"FBgn0034310",2,18154694,18177140,503,55,166,0.1056,0.45795,0.36842,0.51326
"FBgn0085308",4,17392362,17413288,265,48,166,0.10545,0.45801,0.46724,0.39893
"FBgn0085374",1,6613112,6635359,493,78,166,0.10536,0.45805,0.50333,0.36627
"FBgn0266486",2,9176670,9202096,632,55,166,0.10525,0.45809,0.53443,0.3587
"FBgn0033391",2,9176670,9202096,632,55,166,0.10525,0.45809,0.53443,0.3587
"FBgn0035917",3,8614371,8648813,870,84,166,0.10525,0.45809,0.3867,0.49249
"FBgn0040351",6,1003984,1036703,216,32,166,0.10478,0.45828,0.39162,0.4806
"FBgn0035344",3,2466259,2488448,603,71,166,0.10465,0.45833,0.35,0.53435
"FBgn0030332",6,11753474,11774590,148,35,166,0.10456,0.45836,0.7054,0.26877
"FBgn0250842",2,12835544,12856596,407,55,166,0.10435,0.45844,0.51998,0.3717
"FBgn0029629",6,2599247,2620336,278,58,166,0.10426,0.45848,0.29335,0.63791
"FBgn0027600",1,10022690,10048954,748,100,166,0.10395,0.45861,0.52489,0.34504
"FBgn0287587",4,13518597,13539356,218,57,166,0.10378,0.45867,0.40675,0.45491
"FBgn0000355",3,8718481,8739066,318,61,166,0.10327,0.45887,0.29949,0.61675
"FBgn0053239",6,14046895,14067618,254,74,166,0.10324,0.45889,0.4125,0.43643
"FBgn0033890",2,13970362,13993317,427,52,166,0.10297,0.45899,0.52017,0.36292
"FBgn0051233",4,21739853,21763237,561,49,166,0.10263,0.45913,0.45321,0.40737
"FBgn0038142",4,13359648,13380346,488,49,166,0.1019,0.45942,0.25107,0.76518
"FBgn0264899",4,17423991,17444430,147,18,166,0.10182,0.45945,0.62593,0.30271
"FBgn0034083",2,16140123,16179519,902,71,166,0.10152,0.45957,0.35255,0.53795
"FBgn0030326",6,11694310,11715300,188,30,166,0.10133,0.45964,0.30097,0.64571
"FBgn0016120",4,19085000,19106271,242,54,166,0.10132,0.45965,0.38082,0.5027
"FBgn0054034",4,21728345,21749110,487,54,166,0.10106,0.45975,0.47805,0.40195
"FBgn0027581",2,13570313,13603339,762,86,166,0.10048,0.45998,0.35449,0.50602
"FBgn0000547",1,4021377,4125749,2714,138,166,0.10033,0.46004,0.46809,0.39238
"FBgn0262354",1,14342077,14362619,594,85,166,0.10028,0.46006,0.87437,0.21975
"FBgn0032851",1,20093386,20114150,334,31,166,0.10004,0.46016,0.43751,0.43613
"FBgn0023495",4,13360240,13381904,497,52,166,0.099659,0.46031,0.25613,0.75476
"FBgn0259233",4,24762181,24794562,617,80,166,0.099178,0.4605,0.57391,0.32614
"FBgn0010328",4,27246595,27274055,373,34,166,0.099068,0.46054,0.38926,0.49991
"FBgn0038858",4,21117573,21139601,445,31,166,0.099038,0.46055,0.51354,0.38097
"FBgn0267428",2,316768,715848,2220,72,166,0.09891,0.4606,0.60041,0.31089
"FBgn0010357",2,11336325,11357395,306,45,166,0.098698,0.46069,0.61646,0.30862
"FBgn0260243",4,8980645,9002949,351,28,166,0.098697,0.46069,0.42306,0.45425
"FBgn0035771",3,7350561,7374366,221,48,166,0.098611,0.46072,0.38114,0.50041
"FBgn0288835",4,16821115,16906293,1575,97,166,0.098421,0.4608,0.37492,0.49689
"FBgn0053241",6,14044357,14065080,278,78,166,0.097984,0.46097,0.37955,0.47745
"FBgn0032773",1,19373138,19396205,529,53,166,0.097966,0.46098,0.54264,0.348
"FBgn0038897",4,21730105,21754431,588,53,166,0.097656,0.4611,0.46309,0.41085
"FBgn0030634",6,15370371,15395441,280,61,166,0.097627,0.46111,0.86323,0.2143
"FBgn0262699",6,4657290,4689537,348,74,166,0.097315,0.46124,0.32897,0.55599
"FBgn0000635",6,4122887,4216093,934,138,166,0.097136,0.46131,0.61561,0.29213
"FBgn0037543",4,8020411,8042145,321,33,166,0.096978,0.46137,0.51356,0.37165
"FBgn0037217",4,4194493,4225314,260,42,166,0.096952,0.46138,0.47723,0.40127
"FBgn0011205",3,20374429,20401913,161,29,166,0.096861,0.46142,0.28875,0.67167
"FBgn0036301",3,12525426,12547315,573,100,166,0.096788,0.46145,0.58462,0.32544
"FBgn0053977",4,13392559,13413051,309,60,166,0.096725,0.46147,0.59441,0.31916
"FBgn0045843",4,7275962,7297629,262,45,166,0.096618,0.46151,0.34299,0.57573
"FBgn0037703",4,9506007,9530938,282,41,166,0.096625,0.46151,0.4138,0.47465
"FBgn0030455",6,13143461,13164924,260,72,166,0.096572,0.46153,0.4602,0.39596
"FBgn0003145",1,12072995,12095827,630,86,166,0.096467,0.46157,0.50768,0.37882
"FBgn0004779",4,6680887,6701758,190,27,166,0.096353,0.46162,0.42523,0.45766
"FBgn0260439",1,8356038,8380090,573,46,166,0.096123,0.46171,0.36735,0.52063
"FBgn0004611",1,295935,365566,467,33,166,0.0961,0.46172,0.60123,0.32273
"FBgn0030098",6,9181657,9202548,399,101,166,0.096075,0.46173,0.78501,0.23538
"FBgn0011293",3,17013123,17033741,218,40,166,0.095987,0.46177,0.48707,0.40302
"FBgn0262139",3,356524,402633,646,59,166,0.095946,0.46178,0.2335,0.82679
"FBgn0030966",6,18836389,18858566,234,35,166,0.095859,0.46182,0.5468,0.35203
"FBgn0030230",6,10739077,10767666,250,59,166,0.095752,0.46186,0.32922,0.57586
"FBgn0015477",2,9157763,9187261,777,74,166,0.095693,0.46188,0.50415,0.38744
"FBgn0033609",2,11275148,11299772,539,58,166,0.095428,0.46199,0.50493,0.36649
"FBgn0033889",2,13962984,13990165,475,56,166,0.095391,0.462,0.50821,0.37919
"FBgn0050065",2,13423028,13443760,253,39,166,0.095166,0.46209,0.46421,0.40515
"FBgn0000206",4,25951994,25976948,735,64,166,0.095177,0.46209,0.32263,0.60345
"FBgn0030752",6,16428680,16451296,448,72,166,0.094672,0.46229,0.29833,0.63368
"FBgn0086368",6,774746,798215,206,30,166,0.094467,0.46237,0.64996,0.30392
"FBgn0038248",4,14616676,14652563,691,87,166,0.094235,0.46246,0.40517,0.48273
"FBgn0260996",1,22054604,22075343,275,35,166,0.094092,0.46252,0.48265,0.39725
"FBgn0034231",2,17507261,17528186,396,58,166,0.093819,0.46263,0.35981,0.53196
"FBgn0034322",2,18284759,18305658,414,74,166,0.09365,0.46269,0.38698,0.4956
"FBgn0086367",6,9207655,9233257,531,95,166,0.093549,0.46273,0.31998,0.57241
"FBgn0263024",4,27684318,27704541,172,25,166,0.093502,0.46275,0.96439,0.20011
"FBgn0040649",6,20476180,20496588,266,51,166,0.093397,0.46279,0.52491,0.35676
"FBgn0283461",3,3359556,3379942,278,28,166,0.093223,0.46286,0.56823,0.35147
"FBgn0287209",4,4116442,4147882,202,53,166,0.093177,0.46288,0.60505,0.31483
"FBgn0267046",6,19923541,19944294,188,63,166,0.093017,0.46294,0.2652,0.69223
"FBgn0260399",4,18736370,18760360,479,76,166,0.092744,0.46305,0.35137,0.52597
"FBgn0262817",2,11075586,11098300,368,61,166,0.092486,0.46316,0.33097,0.58007
"FBgn0035983",3,9376827,9409227,642,87,166,0.092459,0.46317,0.63294,0.29946
"FBgn0029725",6,4765984,4787375,317,59,166,0.092269,0.46324,0.63868,0.2986
"FBgn0262144",4,21726933,21747364,455,54,166,0.092209,0.46327,0.52055,0.37299
"FBgn0042206",4,12354776,12375735,310,55,166,0.092064,0.46332,0.38035,0.50411
"FBgn0038916",4,21875676,21897355,403,55,166,0.092076,0.46332,0.59403,0.32578
"FBgn0024994",6,2691124,2713852,398,90,166,0.091967,0.46336,0.41992,0.45881
"FBgn0034389",2,18751758,18784824,676,67,166,0.091918,0.46338,0.89997,0.21761
"FBgn0036804",3,18671037,18691836,381,48,166,0.091129,0.46369,0.55581,0.34274
"FBgn0010830",3,22728602,22751388,86,25,166,0.090568,0.46392,0.38929,0.49661
"FBgn0021995",2,8153564,8177769,606,42,166,0.090491,0.46395,0.33753,0.58499
"FBgn0003392",6,15882116,15916716,221,56,166,0.090314,0.46402,0.39822,0.49019
"FBgn0038451",4,16610778,16632702,207,52,166,0.090211,0.46406,0.33344,0.56633
"FBgn0035995",3,9436864,9460785,260,36,166,0.090031,0.46413,0.35638,0.55008
"FBgn0261113",4,18904968,18936989,635,74,166,0.089948,0.46416,0.42654,0.43724
"FBgn0016070",3,8980317,9007989,492,77,166,0.089474,0.46435,0.75487,0.25388
"FBgn0042627",1,3033947,3066143,512,41,166,0.089338,0.46441,0.50056,0.39636
"FBgn0039486",4,27092988,27116184,288,45,166,0.089241,0.46445,0.54404,0.35614
"FBgn0031611",1,4455174,4478022,488,69,166,0.088776,0.46463,0.24093,0.80261
"FBgn0000028",6,15340239,15389064,508,78,166,0.088691,0.46466,0.49756,0.36449
"FBgn0033490",2,10127656,10149267,226,28,166,0.088259,0.46484,0.3387,0.57458
"FBgn0036436",3,14664538,14688147,438,57,166,0.08802,0.46493,0.34462,0.56898
"FBgn0032293",1,10722653,10743307,425,55,166,0.087845,0.465,0.37402,0.51678
"FBgn0038550",4,17795679,17817085,389,64,166,0.087705,0.46506,0.36979,0.52059
"FBgn0267709",4,19931997,19952412,252,54,166,0.087272,0.46523,0.59457,0.32713
"FBgn0002933",6,3232412,3252934,309,67,166,0.087177,0.46527,0.59239,0.31707
"FBgn0051865",1,11986809,12007965,64,21,166,0.086902,0.46537,0.40725,0.48394
"FBgn0044452",3,2764338,2790677,468,49,166,0.08689,0.46538,0.33227,0.5876
"FBgn0262621",1,3691826,3712248,615,89,166,0.086682,0.46546,0.45309,0.42643
"FBgn0030504",6,13609276,13634408,276,75,166,0.086431,0.46556,0.29199,0.62629
"FBgn0034033",2,15563144,15583991,402,67,166,0.086383,0.46558,0.67193,0.28278
"FBgn0001255",4,8018453,8039546,301,32,166,0.086094,0.4657,0.53845,0.3633
"FBgn0034315",2,18172435,18194090,488,47,166,0.085992,0.46574,0.32745,0.58946
"FBgn0052121",3,13406576,13432336,453,53,166,0.085862,0.46579,0.72489,0.26346
