gene1	gene2	r
Zm00001eb001250	Zm00001eb000020	2.97321e-03
Zm00001eb001250	Zm00001eb000060	2.07072e-03
Zm00001eb001250	Zm00001eb000070	2.07072e-03
Zm00001eb001250	Zm00001eb000080	2.07072e-03
Zm00001eb001250	Zm00001eb000100	2.07072e-03
Zm00001eb001250	Zm00001eb000110	3.17666e-03
Zm00001eb001250	Zm00001eb000120	6.44852e-03
Zm00001eb001250	Zm00001eb000140	6.44852e-03
Zm00001eb001250	Zm00001eb000150	6.44852e-03
Zm00001eb001250	Zm00001eb000170	2.26348e-02
Zm00001eb001250	Zm00001eb000180	2.26348e-02
Zm00001eb001250	Zm00001eb000200	1.88239e-02
Zm00001eb001250	Zm00001eb000190	1.88239e-02
Zm00001eb001250	Zm00001eb000210	4.94875e-03
Zm00001eb001250	Zm00001eb000220	4.94875e-03
Zm00001eb001250	Zm00001eb000230	4.94875e-03
Zm00001eb001250	Zm00001eb000240	4.94875e-03
Zm00001eb001250	Zm00001eb000250	6.27990e-03
Zm00001eb001250	Zm00001eb000270	5.81572e-03
Zm00001eb001250	Zm00001eb000290	2.19881e-03
Zm00001eb001250	Zm00001eb000300	3.08995e-03
Zm00001eb001250	Zm00001eb000310	3.57461e-03
Zm00001eb001250	Zm00001eb000320	3.57461e-03
Zm00001eb001250	Zm00001eb000330	3.57461e-03
Zm00001eb001250	Zm00001eb000340	9.16011e-03
Zm00001eb001250	Zm00001eb000370	6.37652e-03
Zm00001eb001250	Zm00001eb000380	8.89240e-03
Zm00001eb001250	Zm00001eb000390	4.99981e-03
Zm00001eb001250	Zm00001eb000400	6.01060e-03
Zm00001eb001250	Zm00001eb000410	6.01060e-03
Zm00001eb001250	Zm00001eb000420	6.01060e-03
Zm00001eb001250	Zm00001eb000430	2.30210e-03
Zm00001eb001250	Zm00001eb000440	2.30210e-03
Zm00001eb001250	Zm00001eb000450	2.30210e-03
Zm00001eb001250	Zm00001eb000460	6.09808e-03
Zm00001eb001250	Zm00001eb000470	6.09808e-03
Zm00001eb001250	Zm00001eb000480	6.09808e-03
Zm00001eb001250	Zm00001eb000490	3.59254e-03
Zm00001eb001250	Zm00001eb000500	3.59254e-03
Zm00001eb001250	Zm00001eb000510	6.13782e-03
Zm00001eb001250	Zm00001eb000520	6.13782e-03
Zm00001eb001250	Zm00001eb000530	6.13782e-03
Zm00001eb001250	Zm00001eb000540	2.72759e-03
Zm00001eb001250	Zm00001eb000550	2.47467e-03
Zm00001eb001250	Zm00001eb000560	2.47467e-03
Zm00001eb001250	Zm00001eb000570	2.47467e-03
Zm00001eb001250	Zm00001eb000580	6.06132e-03
Zm00001eb001250	Zm00001eb000590	3.88304e-03
Zm00001eb001250	Zm00001eb000600	5.47924e-03
Zm00001eb001250	Zm00001eb000620	4.05229e-03
Zm00001eb001250	Zm00001eb000630	4.05226e-03
Zm00001eb001250	Zm00001eb000640	2.96753e-03
Zm00001eb001250	Zm00001eb000650	8.53296e-03
Zm00001eb001250	Zm00001eb000660	8.53296e-03
Zm00001eb001250	Zm00001eb000670	6.73918e-03
Zm00001eb001250	Zm00001eb000680	6.73918e-03
Zm00001eb001250	Zm00001eb000690	6.73918e-03
Zm00001eb001250	Zm00001eb000700	6.73918e-03
Zm00001eb001250	Zm00001eb000710	9.20693e-03
Zm00001eb001250	Zm00001eb000720	9.20693e-03
Zm00001eb001250	Zm00001eb000740	9.20693e-03
Zm00001eb001250	Zm00001eb000750	9.20693e-03
Zm00001eb001250	Zm00001eb000760	9.22051e-03
Zm00001eb001250	Zm00001eb000770	3.19486e-03
Zm00001eb001250	Zm00001eb000780	5.00478e-03
Zm00001eb001250	Zm00001eb000790	5.04294e-03
Zm00001eb001250	Zm00001eb000800	5.04294e-03
Zm00001eb001250	Zm00001eb000810	5.16139e-03
Zm00001eb001250	Zm00001eb000820	6.08279e-03
Zm00001eb001250	Zm00001eb000830	6.08279e-03
Zm00001eb001250	Zm00001eb000840	6.08279e-03
Zm00001eb001250	Zm00001eb000850	7.44153e-03
Zm00001eb001250	Zm00001eb000860	8.86311e-03
Zm00001eb001250	Zm00001eb000870	6.79364e-03
Zm00001eb001250	Zm00001eb000880	9.67622e-03
Zm00001eb001250	Zm00001eb000890	5.51333e-03
Zm00001eb001250	Zm00001eb000900	5.51333e-03
Zm00001eb001250	Zm00001eb000910	5.51333e-03
Zm00001eb001250	Zm00001eb000920	9.30236e-03
Zm00001eb001250	Zm00001eb000930	9.30236e-03
Zm00001eb001250	Zm00001eb000940	9.30236e-03
Zm00001eb001250	Zm00001eb000960	5.69239e-03
Zm00001eb001250	Zm00001eb000970	5.69239e-03
Zm00001eb001250	Zm00001eb000980	5.69239e-03
Zm00001eb001250	Zm00001eb000990	5.69239e-03
Zm00001eb001250	Zm00001eb001000	5.69239e-03
Zm00001eb001250	Zm00001eb001010	9.13176e-03
Zm00001eb001250	Zm00001eb001020	9.13176e-03
Zm00001eb001250	Zm00001eb001030	9.13176e-03
Zm00001eb001250	Zm00001eb001040	8.90612e-03
Zm00001eb001250	Zm00001eb001050	8.90612e-03
Zm00001eb001250	Zm00001eb001060	8.90612e-03
Zm00001eb001250	Zm00001eb001070	7.98355e-03
Zm00001eb001250	Zm00001eb001090	6.54736e-03
Zm00001eb001250	Zm00001eb001100	5.01199e-03
Zm00001eb001250	Zm00001eb001110	5.01199e-03
Zm00001eb001250	Zm00001eb001120	4.79140e-03
Zm00001eb001250	Zm00001eb001130	9.22135e-03
Zm00001eb001250	Zm00001eb001140	1.04170e-02
Zm00001eb001250	Zm00001eb001150	1.35962e-02
Zm00001eb001250	Zm00001eb001160	1.35115e-02
Zm00001eb001250	Zm00001eb001170	9.73813e-03
Zm00001eb001250	Zm00001eb001180	9.73813e-03
Zm00001eb001250	Zm00001eb001190	9.73813e-03
Zm00001eb001250	Zm00001eb001200	2.17619e-02
Zm00001eb001250	Zm00001eb001210	2.17619e-02
Zm00001eb001250	Zm00001eb001220	2.17619e-02
Zm00001eb001250	Zm00001eb001230	2.17619e-02
Zm00001eb001250	Zm00001eb001240	9.99995e-01

Zm00001eb001260	Zm00001eb000010	1.15049e-02
Zm00001eb001260	Zm00001eb000020	1.15049e-02
Zm00001eb001260	Zm00001eb000060	6.44058e-03
Zm00001eb001260	Zm00001eb000070	6.44058e-03
Zm00001eb001260	Zm00001eb000080	6.44058e-03
Zm00001eb001260	Zm00001eb000100	6.44058e-03
Zm00001eb001260	Zm00001eb000110	8.40354e-03
Zm00001eb001260	Zm00001eb000120	1.36087e-02
Zm00001eb001260	Zm00001eb000140	1.36087e-02
Zm00001eb001260	Zm00001eb000150	1.36087e-02
Zm00001eb001260	Zm00001eb000170	2.33486e-02
Zm00001eb001260	Zm00001eb000180	2.33486e-02
Zm00001eb001260	Zm00001eb000200	2.16734e-02
Zm00001eb001260	Zm00001eb000190	2.16734e-02
Zm00001eb001260	Zm00001eb000210	1.19773e-02
Zm00001eb001260	Zm00001eb000220	1.19773e-02
Zm00001eb001260	Zm00001eb000230	1.19773e-02
Zm00001eb001260	Zm00001eb000240	1.19773e-02
Zm00001eb001260	Zm00001eb000250	9.34399e-03
Zm00001eb001260	Zm00001eb000270	5.23637e-03
Zm00001eb001260	Zm00001eb000290	6.80919e-03
Zm00001eb001260	Zm00001eb000300	1.09179e-02
Zm00001eb001260	Zm00001eb000310	1.11495e-02
Zm00001eb001260	Zm00001eb000320	1.11495e-02
Zm00001eb001260	Zm00001eb000330	1.11495e-02
Zm00001eb001260	Zm00001eb000340	1.14078e-02
Zm00001eb001260	Zm00001eb000370	1.19309e-02
Zm00001eb001260	Zm00001eb000380	1.13969e-02
Zm00001eb001260	Zm00001eb000390	1.12903e-02
Zm00001eb001260	Zm00001eb000400	1.21009e-02
Zm00001eb001260	Zm00001eb000410	1.21009e-02
Zm00001eb001260	Zm00001eb000420	1.21009e-02
Zm00001eb001260	Zm00001eb000430	7.27882e-03
Zm00001eb001260	Zm00001eb000440	7.27882e-03
Zm00001eb001260	Zm00001eb000450	7.27882e-03
Zm00001eb001260	Zm00001eb000460	1.08705e-02
Zm00001eb001260	Zm00001eb000470	1.08705e-02
Zm00001eb001260	Zm00001eb000480	1.08705e-02
Zm00001eb001260	Zm00001eb000490	9.14272e-03
Zm00001eb001260	Zm00001eb000500	9.14272e-03
Zm00001eb001260	Zm00001eb000510	1.69407e-02
Zm00001eb001260	Zm00001eb000520	1.69407e-02
Zm00001eb001260	Zm00001eb000530	1.69407e-02
Zm00001eb001260	Zm00001eb000540	4.45840e-03
Zm00001eb001260	Zm00001eb000550	6.58376e-03
Zm00001eb001260	Zm00001eb000560	6.58376e-03
Zm00001eb001260	Zm00001eb000570	6.58376e-03
Zm00001eb001260	Zm00001eb000580	1.76723e-02
Zm00001eb001260	Zm00001eb000590	8.76064e-03
Zm00001eb001260	Zm00001eb000600	1.84532e-02
Zm00001eb001260	Zm00001eb000620	1.60231e-02
Zm00001eb001260	Zm00001eb000630	1.59669e-02
Zm00001eb001260	Zm00001eb000640	8.01420e-03
Zm00001eb001260	Zm00001eb000650	1.79117e-02
Zm00001eb001260	Zm00001eb000660	1.79117e-02
Zm00001eb001260	Zm00001eb000670	1.73925e-02
Zm00001eb001260	Zm00001eb000680	1.73925e-02
Zm00001eb001260	Zm00001eb000690	1.73925e-02
Zm00001eb001260	Zm00001eb000700	1.73925e-02
Zm00001eb001260	Zm00001eb000710	2.24280e-02
Zm00001eb001260	Zm00001eb000720	2.24280e-02
Zm00001eb001260	Zm00001eb000740	2.24280e-02
Zm00001eb001260	Zm00001eb000750	2.24280e-02
Zm00001eb001260	Zm00001eb000760	2.22220e-02
Zm00001eb001260	Zm00001eb000770	9.94567e-03
Zm00001eb001260	Zm00001eb000780	1.39235e-02
Zm00001eb001260	Zm00001eb000790	1.26469e-02
Zm00001eb001260	Zm00001eb000800	1.26469e-02
Zm00001eb001260	Zm00001eb000810	1.46633e-02
Zm00001eb001260	Zm00001eb000820	1.60538e-02
Zm00001eb001260	Zm00001eb000830	1.60538e-02
Zm00001eb001260	Zm00001eb000840	1.60538e-02
Zm00001eb001260	Zm00001eb000850	1.71518e-02
Zm00001eb001260	Zm00001eb000860	1.95074e-02
Zm00001eb001260	Zm00001eb000870	1.44845e-02
Zm00001eb001260	Zm00001eb000880	2.32030e-02
Zm00001eb001260	Zm00001eb000890	1.27050e-02
Zm00001eb001260	Zm00001eb000900	1.27050e-02
Zm00001eb001260	Zm00001eb000910	1.27050e-02
Zm00001eb001260	Zm00001eb000920	1.66577e-02
Zm00001eb001260	Zm00001eb000930	1.66577e-02
Zm00001eb001260	Zm00001eb000940	1.66577e-02
Zm00001eb001260	Zm00001eb000960	1.51550e-02
Zm00001eb001260	Zm00001eb000970	1.51550e-02
Zm00001eb001260	Zm00001eb000980	1.51550e-02
Zm00001eb001260	Zm00001eb000990	1.51550e-02
Zm00001eb001260	Zm00001eb001000	1.51550e-02
Zm00001eb001260	Zm00001eb001010	1.70601e-02
Zm00001eb001260	Zm00001eb001020	1.70601e-02
Zm00001eb001260	Zm00001eb001030	1.70601e-02
Zm00001eb001260	Zm00001eb001040	2.05448e-02
Zm00001eb001260	Zm00001eb001050	2.05448e-02
Zm00001eb001260	Zm00001eb001060	2.05448e-02
Zm00001eb001260	Zm00001eb001070	1.92651e-02
Zm00001eb001260	Zm00001eb001090	1.57294e-02
Zm00001eb001260	Zm00001eb001100	9.11131e-03
Zm00001eb001260	Zm00001eb001110	9.11131e-03
Zm00001eb001260	Zm00001eb001120	1.19276e-02
Zm00001eb001260	Zm00001eb001130	2.09886e-02
Zm00001eb001260	Zm00001eb001140	2.27816e-02
Zm00001eb001260	Zm00001eb001150	2.64515e-02
Zm00001eb001260	Zm00001eb001160	2.63864e-02
Zm00001eb001260	Zm00001eb001170	1.92517e-02
Zm00001eb001260	Zm00001eb001180	1.92517e-02
Zm00001eb001260	Zm00001eb001190	1.92517e-02
Zm00001eb001260	Zm00001eb001200	4.97551e-02
Zm00001eb001260	Zm00001eb001210	4.97551e-02
Zm00001eb001260	Zm00001eb001220	4.97551e-02
Zm00001eb001260	Zm00001eb001230	4.97551e-02
Zm00001eb001260	Zm00001eb001240	3.33414e-02
Zm00001eb001260	Zm00001eb001250	3.33414e-02

Zm00001eb001270	Zm00001eb000010	1.15049e-02
Zm00001eb001270	Zm00001eb000020	1.15049e-02
Zm00001eb001270	Zm00001eb000060	6.44058e-03
Zm00001eb001270	Zm00001eb000070	6.44058e-03
Zm00001eb001270	Zm00001eb000080	6.44058e-03
Zm00001eb001270	Zm00001eb000100	6.44058e-03
Zm00001eb001270	Zm00001eb000110	8.40354e-03
Zm00001eb001270	Zm00001eb000120	1.36087e-02
Zm00001eb001270	Zm00001eb000140	1.36087e-02
Zm00001eb001270	Zm00001eb000150	1.36087e-02
Zm00001eb001270	Zm00001eb000170	2.33486e-02
Zm00001eb001270	Zm00001eb000180	2.33486e-02
Zm00001eb001270	Zm00001eb000200	2.16734e-02
Zm00001eb001270	Zm00001eb000190	2.16734e-02
Zm00001eb001270	Zm00001eb000210	1.19773e-02
Zm00001eb001270	Zm00001eb000220	1.19773e-02
Zm00001eb001270	Zm00001eb000230	1.19773e-02
Zm00001eb001270	Zm00001eb000240	1.19773e-02
Zm00001eb001270	Zm00001eb000250	9.34399e-03
Zm00001eb001270	Zm00001eb000270	5.23637e-03
Zm00001eb001270	Zm00001eb000290	6.80919e-03
Zm00001eb001270	Zm00001eb000300	1.09179e-02
Zm00001eb001270	Zm00001eb000310	1.11495e-02
Zm00001eb001270	Zm00001eb000320	1.11495e-02
Zm00001eb001270	Zm00001eb000330	1.11495e-02
Zm00001eb001270	Zm00001eb000340	1.14078e-02
Zm00001eb001270	Zm00001eb000370	1.19309e-02
Zm00001eb001270	Zm00001eb000380	1.13969e-02
Zm00001eb001270	Zm00001eb000390	1.12903e-02
Zm00001eb001270	Zm00001eb000400	1.21009e-02
Zm00001eb001270	Zm00001eb000410	1.21009e-02
Zm00001eb001270	Zm00001eb000420	1.21009e-02
Zm00001eb001270	Zm00001eb000430	7.27882e-03
Zm00001eb001270	Zm00001eb000440	7.27882e-03
Zm00001eb001270	Zm00001eb000450	7.27882e-03
Zm00001eb001270	Zm00001eb000460	1.08705e-02
Zm00001eb001270	Zm00001eb000470	1.08705e-02
Zm00001eb001270	Zm00001eb000480	1.08705e-02
Zm00001eb001270	Zm00001eb000490	9.14272e-03
Zm00001eb001270	Zm00001eb000500	9.14272e-03
Zm00001eb001270	Zm00001eb000510	1.69407e-02
Zm00001eb001270	Zm00001eb000520	1.69407e-02
Zm00001eb001270	Zm00001eb000530	1.69407e-02
Zm00001eb001270	Zm00001eb000540	4.45840e-03
Zm00001eb001270	Zm00001eb000550	6.58376e-03
Zm00001eb001270	Zm00001eb000560	6.58376e-03
Zm00001eb001270	Zm00001eb000570	6.58376e-03
Zm00001eb001270	Zm00001eb000580	1.76723e-02
Zm00001eb001270	Zm00001eb000590	8.76064e-03
Zm00001eb001270	Zm00001eb000600	1.84532e-02
Zm00001eb001270	Zm00001eb000620	1.60231e-02
Zm00001eb001270	Zm00001eb000630	1.59669e-02
Zm00001eb001270	Zm00001eb000640	8.01420e-03
Zm00001eb001270	Zm00001eb000650	1.79117e-02
Zm00001eb001270	Zm00001eb000660	1.79117e-02
Zm00001eb001270	Zm00001eb000670	1.73925e-02
Zm00001eb001270	Zm00001eb000680	1.73925e-02
Zm00001eb001270	Zm00001eb000690	1.73925e-02
Zm00001eb001270	Zm00001eb000700	1.73925e-02
Zm00001eb001270	Zm00001eb000710	2.24280e-02
Zm00001eb001270	Zm00001eb000720	2.24280e-02
Zm00001eb001270	Zm00001eb000740	2.24280e-02
Zm00001eb001270	Zm00001eb000750	2.24280e-02
Zm00001eb001270	Zm00001eb000760	2.22220e-02
Zm00001eb001270	Zm00001eb000770	9.94567e-03
Zm00001eb001270	Zm00001eb000780	1.39235e-02
Zm00001eb001270	Zm00001eb000790	1.26469e-02
Zm00001eb001270	Zm00001eb000800	1.26469e-02
Zm00001eb001270	Zm00001eb000810	1.46633e-02
Zm00001eb001270	Zm00001eb000820	1.60538e-02
Zm00001eb001270	Zm00001eb000830	1.60538e-02
Zm00001eb001270	Zm00001eb000840	1.60538e-02
Zm00001eb001270	Zm00001eb000850	1.71518e-02
Zm00001eb001270	Zm00001eb000860	1.95074e-02
Zm00001eb001270	Zm00001eb000870	1.44845e-02
Zm00001eb001270	Zm00001eb000880	2.32030e-02
Zm00001eb001270	Zm00001eb000890	1.27050e-02
Zm00001eb001270	Zm00001eb000900	1.27050e-02
Zm00001eb001270	Zm00001eb000910	1.27050e-02
Zm00001eb001270	Zm00001eb000920	1.66577e-02
Zm00001eb001270	Zm00001eb000930	1.66577e-02
Zm00001eb001270	Zm00001eb000940	1.66577e-02
Zm00001eb001270	Zm00001eb000960	1.51550e-02
Zm00001eb001270	Zm00001eb000970	1.51550e-02
Zm00001eb001270	Zm00001eb000980	1.51550e-02
Zm00001eb001270	Zm00001eb000990	1.51550e-02
Zm00001eb001270	Zm00001eb001000	1.51550e-02
Zm00001eb001270	Zm00001eb001010	1.70601e-02
Zm00001eb001270	Zm00001eb001020	1.70601e-02
Zm00001eb001270	Zm00001eb001030	1.70601e-02
Zm00001eb001270	Zm00001eb001040	2.05448e-02
Zm00001eb001270	Zm00001eb001050	2.05448e-02
Zm00001eb001270	Zm00001eb001060	2.05448e-02
Zm00001eb001270	Zm00001eb001070	1.92651e-02
Zm00001eb001270	Zm00001eb001090	1.57294e-02
Zm00001eb001270	Zm00001eb001100	9.11131e-03
Zm00001eb001270	Zm00001eb001110	9.11131e-03
Zm00001eb001270	Zm00001eb001120	1.19276e-02
Zm00001eb001270	Zm00001eb001130	2.09886e-02
Zm00001eb001270	Zm00001eb001140	2.27816e-02
Zm00001eb001270	Zm00001eb001150	2.64515e-02
Zm00001eb001270	Zm00001eb001160	2.63864e-02
Zm00001eb001270	Zm00001eb001170	1.92517e-02
Zm00001eb001270	Zm00001eb001180	1.92517e-02
Zm00001eb001270	Zm00001eb001190	1.92517e-02
Zm00001eb001270	Zm00001eb001200	4.97551e-02
Zm00001eb001270	Zm00001eb001210	4.97551e-02
Zm00001eb001270	Zm00001eb001220	4.97551e-02
Zm00001eb001270	Zm00001eb001230	4.97551e-02
Zm00001eb001270	Zm00001eb001240	3.33414e-02
Zm00001eb001270	Zm00001eb001250	3.33414e-02
Zm00001eb001270	Zm00001eb001260	9.99997e-01

Zm00001eb001280	Zm00001eb000010	1.15049e-02
Zm00001eb001280	Zm00001eb000020	1.15049e-02
Zm00001eb001280	Zm00001eb000060	6.44058e-03
Zm00001eb001280	Zm00001eb000070	6.44058e-03
Zm00001eb001280	Zm00001eb000080	6.44058e-03
Zm00001eb001280	Zm00001eb000100	6.44058e-03
Zm00001eb001280	Zm00001eb000110	8.40354e-03
Zm00001eb001280	Zm00001eb000120	1.36087e-02
Zm00001eb001280	Zm00001eb000140	1.36087e-02
Zm00001eb001280	Zm00001eb000150	1.36087e-02
Zm00001eb001280	Zm00001eb000170	2.33486e-02
Zm00001eb001280	Zm00001eb000180	2.33486e-02
Zm00001eb001280	Zm00001eb000200	2.16734e-02
Zm00001eb001280	Zm00001eb000190	2.16734e-02
Zm00001eb001280	Zm00001eb000210	1.19773e-02
Zm00001eb001280	Zm00001eb000220	1.19773e-02
Zm00001eb001280	Zm00001eb000230	1.19773e-02
Zm00001eb001280	Zm00001eb000240	1.19773e-02
Zm00001eb001280	Zm00001eb000250	9.34399e-03
Zm00001eb001280	Zm00001eb000270	5.23637e-03
Zm00001eb001280	Zm00001eb000290	6.80919e-03
Zm00001eb001280	Zm00001eb000300	1.09179e-02
Zm00001eb001280	Zm00001eb000310	1.11495e-02
Zm00001eb001280	Zm00001eb000320	1.11495e-02
Zm00001eb001280	Zm00001eb000330	1.11495e-02
Zm00001eb001280	Zm00001eb000340	1.14078e-02
Zm00001eb001280	Zm00001eb000370	1.19309e-02
Zm00001eb001280	Zm00001eb000380	1.13969e-02
Zm00001eb001280	Zm00001eb000390	1.12903e-02
Zm00001eb001280	Zm00001eb000400	1.21009e-02
Zm00001eb001280	Zm00001eb000410	1.21009e-02
Zm00001eb001280	Zm00001eb000420	1.21009e-02
Zm00001eb001280	Zm00001eb000430	7.27882e-03
Zm00001eb001280	Zm00001eb000440	7.27882e-03
Zm00001eb001280	Zm00001eb000450	7.27882e-03
Zm00001eb001280	Zm00001eb000460	1.08705e-02
Zm00001eb001280	Zm00001eb000470	1.08705e-02
Zm00001eb001280	Zm00001eb000480	1.08705e-02
Zm00001eb001280	Zm00001eb000490	9.14272e-03
Zm00001eb001280	Zm00001eb000500	9.14272e-03
Zm00001eb001280	Zm00001eb000510	1.69407e-02
Zm00001eb001280	Zm00001eb000520	1.69407e-02
Zm00001eb001280	Zm00001eb000530	1.69407e-02
Zm00001eb001280	Zm00001eb000540	4.45840e-03
Zm00001eb001280	Zm00001eb000550	6.58376e-03
Zm00001eb001280	Zm00001eb000560	6.58376e-03
Zm00001eb001280	Zm00001eb000570	6.58376e-03
Zm00001eb001280	Zm00001eb000580	1.76723e-02
Zm00001eb001280	Zm00001eb000590	8.76064e-03
Zm00001eb001280	Zm00001eb000600	1.84532e-02
Zm00001eb001280	Zm00001eb000620	1.60231e-02
Zm00001eb001280	Zm00001eb000630	1.59669e-02
Zm00001eb001280	Zm00001eb000640	8.01420e-03
Zm00001eb001280	Zm00001eb000650	1.79117e-02
Zm00001eb001280	Zm00001eb000660	1.79117e-02
Zm00001eb001280	Zm00001eb000670	1.73925e-02
Zm00001eb001280	Zm00001eb000680	1.73925e-02
Zm00001eb001280	Zm00001eb000690	1.73925e-02
Zm00001eb001280	Zm00001eb000700	1.73925e-02
Zm00001eb001280	Zm00001eb000710	2.24280e-02
Zm00001eb001280	Zm00001eb000720	2.24280e-02
Zm00001eb001280	Zm00001eb000740	2.24280e-02
Zm00001eb001280	Zm00001eb000750	2.24280e-02
Zm00001eb001280	Zm00001eb000760	2.22220e-02
Zm00001eb001280	Zm00001eb000770	9.94567e-03
Zm00001eb001280	Zm00001eb000780	1.39235e-02
Zm00001eb001280	Zm00001eb000790	1.26469e-02
Zm00001eb001280	Zm00001eb000800	1.26469e-02
Zm00001eb001280	Zm00001eb000810	1.46633e-02
Zm00001eb001280	Zm00001eb000820	1.60538e-02
Zm00001eb001280	Zm00001eb000830	1.60538e-02
Zm00001eb001280	Zm00001eb000840	1.60538e-02
Zm00001eb001280	Zm00001eb000850	1.71518e-02
Zm00001eb001280	Zm00001eb000860	1.95074e-02
Zm00001eb001280	Zm00001eb000870	1.44845e-02
Zm00001eb001280	Zm00001eb000880	2.32030e-02
Zm00001eb001280	Zm00001eb000890	1.27050e-02
Zm00001eb001280	Zm00001eb000900	1.27050e-02
Zm00001eb001280	Zm00001eb000910	1.27050e-02
Zm00001eb001280	Zm00001eb000920	1.66577e-02
Zm00001eb001280	Zm00001eb000930	1.66577e-02
Zm00001eb001280	Zm00001eb000940	1.66577e-02
Zm00001eb001280	Zm00001eb000960	1.51550e-02
Zm00001eb001280	Zm00001eb000970	1.51550e-02
Zm00001eb001280	Zm00001eb000980	1.51550e-02
Zm00001eb001280	Zm00001eb000990	1.51550e-02
Zm00001eb001280	Zm00001eb001000	1.51550e-02
Zm00001eb001280	Zm00001eb001010	1.70601e-02
Zm00001eb001280	Zm00001eb001020	1.70601e-02
Zm00001eb001280	Zm00001eb001030	1.70601e-02
Zm00001eb001280	Zm00001eb001040	2.05448e-02
Zm00001eb001280	Zm00001eb001050	2.05448e-02
Zm00001eb001280	Zm00001eb001060	2.05448e-02
Zm00001eb001280	Zm00001eb001070	1.92651e-02
Zm00001eb001280	Zm00001eb001090	1.57294e-02
Zm00001eb001280	Zm00001eb001100	9.11131e-03
Zm00001eb001280	Zm00001eb001110	9.11131e-03
Zm00001eb001280	Zm00001eb001120	1.19276e-02
Zm00001eb001280	Zm00001eb001130	2.09886e-02
Zm00001eb001280	Zm00001eb001140	2.27816e-02
Zm00001eb001280	Zm00001eb001150	2.64515e-02
Zm00001eb001280	Zm00001eb001160	2.63864e-02
Zm00001eb001280	Zm00001eb001170	1.92517e-02
Zm00001eb001280	Zm00001eb001180	1.92517e-02
Zm00001eb001280	Zm00001eb001190	1.92517e-02
Zm00001eb001280	Zm00001eb001200	4.97551e-02
Zm00001eb001280	Zm00001eb001210	4.97551e-02
Zm00001eb001280	Zm00001eb001220	4.97551e-02
Zm00001eb001280	Zm00001eb001230	4.97551e-02
Zm00001eb001280	Zm00001eb001240	3.33414e-02
Zm00001eb001280	Zm00001eb001250	3.33414e-02
Zm00001eb001280	Zm00001eb001260	9.99997e-01
Zm00001eb001280	Zm00001eb001270	9.99997e-01

Zm00001eb001290	Zm00001eb000010	1.15049e-02
Zm00001eb001290	Zm00001eb000020	1.15049e-02
Zm00001eb001290	Zm00001eb000060	6.44058e-03
Zm00001eb001290	Zm00001eb000070	6.44058e-03
Zm00001eb001290	Zm00001eb000080	6.44058e-03
Zm00001eb001290	Zm00001eb000100	6.44058e-03
Zm00001eb001290	Zm00001eb000110	8.40354e-03
Zm00001eb001290	Zm00001eb000120	1.36087e-02
Zm00001eb001290	Zm00001eb000140	1.36087e-02
Zm00001eb001290	Zm00001eb000150	1.36087e-02
Zm00001eb001290	Zm00001eb000170	2.33486e-02
Zm00001eb001290	Zm00001eb000180	2.33486e-02
Zm00001eb001290	Zm00001eb000200	2.16734e-02
Zm00001eb001290	Zm00001eb000190	2.16734e-02
Zm00001eb001290	Zm00001eb000210	1.19773e-02
Zm00001eb001290	Zm00001eb000220	1.19773e-02
Zm00001eb001290	Zm00001eb000230	1.19773e-02
Zm00001eb001290	Zm00001eb000240	1.19773e-02
Zm00001eb001290	Zm00001eb000250	9.34399e-03
Zm00001eb001290	Zm00001eb000270	5.23637e-03
Zm00001eb001290	Zm00001eb000290	6.80919e-03
Zm00001eb001290	Zm00001eb000300	1.09179e-02
Zm00001eb001290	Zm00001eb000310	1.11495e-02
Zm00001eb001290	Zm00001eb000320	1.11495e-02
Zm00001eb001290	Zm00001eb000330	1.11495e-02
Zm00001eb001290	Zm00001eb000340	1.14078e-02
Zm00001eb001290	Zm00001eb000370	1.19309e-02
Zm00001eb001290	Zm00001eb000380	1.13969e-02
Zm00001eb001290	Zm00001eb000390	1.12903e-02
Zm00001eb001290	Zm00001eb000400	1.21009e-02
Zm00001eb001290	Zm00001eb000410	1.21009e-02
Zm00001eb001290	Zm00001eb000420	1.21009e-02
Zm00001eb001290	Zm00001eb000430	7.27882e-03
Zm00001eb001290	Zm00001eb000440	7.27882e-03
Zm00001eb001290	Zm00001eb000450	7.27882e-03
Zm00001eb001290	Zm00001eb000460	1.08705e-02
Zm00001eb001290	Zm00001eb000470	1.08705e-02
Zm00001eb001290	Zm00001eb000480	1.08705e-02
Zm00001eb001290	Zm00001eb000490	9.14272e-03
Zm00001eb001290	Zm00001eb000500	9.14272e-03
Zm00001eb001290	Zm00001eb000510	1.69407e-02
Zm00001eb001290	Zm00001eb000520	1.69407e-02
Zm00001eb001290	Zm00001eb000530	1.69407e-02
Zm00001eb001290	Zm00001eb000540	4.45840e-03
Zm00001eb001290	Zm00001eb000550	6.58376e-03
Zm00001eb001290	Zm00001eb000560	6.58376e-03
Zm00001eb001290	Zm00001eb000570	6.58376e-03
Zm00001eb001290	Zm00001eb000580	1.76723e-02
Zm00001eb001290	Zm00001eb000590	8.76064e-03
Zm00001eb001290	Zm00001eb000600	1.84532e-02
Zm00001eb001290	Zm00001eb000620	1.60231e-02
Zm00001eb001290	Zm00001eb000630	1.59669e-02
Zm00001eb001290	Zm00001eb000640	8.01420e-03
Zm00001eb001290	Zm00001eb000650	1.79117e-02
