"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"SORBI_3002G304500",0.36866,0.14018,0,NA,NA,NA,0.36866,14586,14586,FALSE,FALSE,FALSE,0,0.73424196401262
"SORBI_3002G214600",0.36871,0.32536,0,NA,NA,NA,0.36871,14587,14587,FALSE,FALSE,FALSE,0,0.734182416556812
"SORBI_3003G048700",0.36873,0.50302,0,NA,NA,NA,0.36873,14588,14588,FALSE,FALSE,FALSE,0,0.734122873183091
"SORBI_3001G215700",0.36885,0.39036,0,NA,NA,NA,0.36885,14589.5,14589.5,FALSE,FALSE,FALSE,0,0.734033565775201
"SORBI_3003G257700",0.36885,0.066734,0,NA,NA,NA,0.36885,14589.5,14589.5,FALSE,FALSE,FALSE,0,0.734033565775201
"SORBI_3004G295200",0.36887,0.50823,0,NA,NA,NA,0.36887,14591,14591,FALSE,FALSE,FALSE,0,0.733944267548861
"SORBI_3003G328800",0.36891,-0.15077,0,NA,NA,NA,0.36891,14592,14592,FALSE,FALSE,FALSE,0,0.733884740497897
"SORBI_3006G123300",0.36895,0.30047,0,NA,NA,NA,0.36895,14593.5,14593.5,FALSE,FALSE,FALSE,0,0.733795457569946
"SORBI_3003G255332",0.36896,0.84816,0,NA,NA,NA,0.36896,14595,14595,FALSE,FALSE,FALSE,0,0.733706183818512
"SORBI_3004G122200",0.36898,0.26151,0,NA,NA,NA,0.36898,14596,14596,FALSE,FALSE,FALSE,0,0.733646673081357
"SORBI_3002G234100",0.36902,0.7293,0,NA,NA,NA,0.36902,14597,14597,FALSE,FALSE,FALSE,0,0.733587166421258
"SORBI_3005G161800",0.36903,0.59339,0,NA,NA,NA,0.36903,14598,14598,FALSE,FALSE,FALSE,0,0.733527663837654
"SORBI_3004G204300",0.36911,-0.12637,0,NA,NA,NA,0.36911,14599.5,14599.5,FALSE,FALSE,FALSE,0,0.733438417604459
"SORBI_3005G006100",0.36911,0.2379,0,NA,NA,NA,0.36911,14599.5,14599.5,FALSE,FALSE,FALSE,0,0.733438417604459
"SORBI_3010G191400",0.36912,-0.09426,0,NA,NA,NA,0.36912,14601,14601,FALSE,FALSE,FALSE,0,0.733349180540241
"SORBI_3005G065300",0.36918,0.32912,0,NA,NA,NA,0.36918,14602,14602,FALSE,FALSE,FALSE,0,0.733289694257041
"SORBI_3002G199900",0.3692,0.013625,0,NA,NA,NA,0.3692,14603,14603,FALSE,FALSE,FALSE,0,0.733230212047546
"SORBI_3006G034100",0.36923,-0.21059,0,NA,NA,NA,0.36923,14604,14604,FALSE,FALSE,FALSE,0,0.733170733911199
"SORBI_3007G043400",0.65523,0.28684,1,3.5999964000036e-05,71,"NONOXIPENT-PWY",0.65523,24359,24359,FALSE,FALSE,TRUE,1,0.733165264990888
"SORBI_3010G143100",0.36926,0.12531,0,NA,NA,NA,0.36926,14605,14605,FALSE,FALSE,FALSE,0,0.733111259847442
"SORBI_3003G274000",0.3693,-0.265,0,NA,NA,NA,0.3693,14606,14606,FALSE,FALSE,FALSE,0,0.733051789855716
"SORBI_3001G362601",0.36931,0.33218,0,NA,NA,NA,0.36931,14607.5,14607.5,FALSE,FALSE,FALSE,0,0.732962592501968
"SORBI_3007G004700",0.36931,0.64502,0,NA,NA,NA,0.36931,14607.5,14607.5,FALSE,FALSE,FALSE,0,0.732962592501968
"SORBI_3001G439300",0.36933,0.27359,0,NA,NA,NA,0.36933,14609,14609,FALSE,FALSE,FALSE,0,0.732873404307157
"SORBI_3008G087500",0.36934,0.10521,0,NA,NA,NA,0.36934,14610,14610,FALSE,FALSE,FALSE,0,0.732813950597985
"SORBI_3004G351000",0.79793,-0.44896,1,9.99999000001e-07,55,"PWY4LZ-81",0.79793,29151,29151,FALSE,FALSE,TRUE,1,0.732807510997002
"SORBI_3008G089500",0.36935,0.50974,0,NA,NA,NA,0.36935,14611,14611,FALSE,FALSE,FALSE,0,0.732754500958059
"SORBI_3008G093000",0.36943,0.4178,0,NA,NA,NA,0.36943,14612,14612,FALSE,FALSE,FALSE,0,0.73269505538682
"SORBI_3007G061000",0.36944,0.98393,0,NA,NA,NA,0.36944,14613,14613,FALSE,FALSE,FALSE,0,0.732635613883714
"SORBI_3002G345200",0.36947,0.44786,0,NA,NA,NA,0.36947,14614,14614,FALSE,FALSE,FALSE,0,0.732576176448182
"SORBI_3001G225000",0.36948,0.12372,0,NA,NA,NA,0.36948,14615,14615,FALSE,FALSE,FALSE,0,0.732516743079668
"SORBI_3004G192800",0.36949,-0.057652,0,NA,NA,NA,0.36949,14616,14616,FALSE,FALSE,FALSE,0,0.732457313777616
"SORBI_3010G229400",0.79821,-0.015951,2,9.99999000001e-07,55,"PWY-5805; PWY-5864",0.79821,29163,29163,FALSE,FALSE,TRUE,1,0.732450030196068
"SORBI_3002G269700",0.36951,-0.17437,0,NA,NA,NA,0.36951,14617.5,14617.5,FALSE,FALSE,FALSE,0,0.732368177447936
"SORBI_3008G057100",0.36951,0.90981,0,NA,NA,NA,0.36951,14617.5,14617.5,FALSE,FALSE,FALSE,0,0.732368177447936
"SORBI_3001G513700",0.36953,0.49375,0,NA,NA,NA,0.36953,14619.5,14619.5,FALSE,FALSE,FALSE,0,0.732249343235785
"SORBI_3006G052300",0.36953,-0.32101,0,NA,NA,NA,0.36953,14619.5,14619.5,FALSE,FALSE,FALSE,0,0.732249343235785
"SORBI_3007G156700",0.36954,0.55276,0,NA,NA,NA,0.36954,14621,14621,FALSE,FALSE,FALSE,0,0.732160228244807
"SORBI_3004G095700",0.36957,0.065912,0,NA,NA,NA,0.36957,14622,14622,FALSE,FALSE,FALSE,0,0.732100823329843
"SORBI_3001G485000",0.36961,0.11473,0,NA,NA,NA,0.36961,14623,14623,FALSE,FALSE,FALSE,0,0.732041422477448
"SORBI_3003G022400",0.36966,0.67058,0,NA,NA,NA,0.36966,14624,14624,FALSE,FALSE,FALSE,0,0.731982025687066
"SORBI_3001G487300",0.36967,0.25925,0,NA,NA,NA,0.36967,14625,14625,FALSE,FALSE,FALSE,0,0.731922632958143
"SORBI_3001G479000",0.36968,0.27676,0,NA,NA,NA,0.36968,14626.5,14626.5,FALSE,FALSE,FALSE,0,0.731833551478775
"SORBI_3007G121600",0.36968,0.48353,0,NA,NA,NA,0.36968,14626.5,14626.5,FALSE,FALSE,FALSE,0,0.731833551478775
"SORBI_3003G005600",0.36976,-0.23914,0,NA,NA,NA,0.36976,14629,14629,FALSE,FALSE,FALSE,0,0.73168510264592
"SORBI_3003G123700",0.36978,0.29458,0,NA,NA,NA,0.36978,14630,14630,FALSE,FALSE,FALSE,0,0.731625730215957
"SORBI_3002G106100",0.36986,0.67595,0,NA,NA,NA,0.36986,14631.5,14631.5,FALSE,FALSE,FALSE,0,0.731536679179827
"SORBI_3010G021500",0.36986,0.83438,0,NA,NA,NA,0.36986,14631.5,14631.5,FALSE,FALSE,FALSE,0,0.731536679179827
"SORBI_3009G011200",0.36987,-0.3299,0,NA,NA,NA,0.36987,14633,14633,FALSE,FALSE,FALSE,0,0.731447637272612
"SORBI_3009G164800",0.36988,0.38208,0,NA,NA,NA,0.36988,14634,14634,FALSE,FALSE,FALSE,0,0.73138828107183
"SORBI_3005G010200",0.36991,0.21852,0,NA,NA,NA,0.36991,14635,14635,FALSE,FALSE,FALSE,0,0.731328928926957
"SORBI_3009G092300",0.36997,0.0019366,0,NA,NA,NA,0.36997,14636,14636,FALSE,FALSE,FALSE,0,0.731269580837439
"SORBI_3001G443500",0.36999,-0.26049,0,NA,NA,NA,0.36999,14637.5,14637.5,FALSE,FALSE,FALSE,0,0.73118056630574
"SORBI_3005G093000",0.36999,0.037983,0,NA,NA,NA,0.36999,14637.5,14637.5,FALSE,FALSE,FALSE,0,0.73118056630574
"SORBI_3007G072800",0.37002,0.20425,0,NA,NA,NA,0.37002,14639,14639,FALSE,FALSE,FALSE,0,0.731091560895472
"SORBI_3009G033500",0.37005,0.31756,0,NA,NA,NA,0.37005,14640,14640,FALSE,FALSE,FALSE,0,0.731032229021833
"SORBI_3008G170500",0.37007,-0.18395,0,NA,NA,NA,0.37007,14641,14641,FALSE,FALSE,FALSE,0,0.730972901200778
"SORBI_3005G152100",0.37011,0.7049,0,NA,NA,NA,0.37011,14642.5,14642.5,FALSE,FALSE,FALSE,0,0.730883917066583
"SORBI_3007G145901",0.37011,0.15057,0,NA,NA,NA,0.37011,14642.5,14642.5,FALSE,FALSE,FALSE,0,0.730883917066583
"SORBI_3002G164200",0.37012,-0.052149,0,NA,NA,NA,0.37012,14644.5,14644.5,FALSE,FALSE,FALSE,0,0.730765285733206
"SORBI_3003G211233",0.37012,0.15818,0,NA,NA,NA,0.37012,14644.5,14644.5,FALSE,FALSE,FALSE,0,0.730765285733206
"SORBI_3001G328800",0.37014,-0.14779,0,NA,NA,NA,0.37014,14646.5,14646.5,FALSE,FALSE,FALSE,0,0.730646670600208
"SORBI_3009G159000",0.37014,0.22649,0,NA,NA,NA,0.37014,14646.5,14646.5,FALSE,FALSE,FALSE,0,0.730646670600208
"SORBI_3008G168650",0.37015,0.082663,0,NA,NA,NA,0.37015,14648,14648,FALSE,FALSE,FALSE,0,0.730557719879299
"SORBI_3003G441900",0.37021,-0.13736,0,NA,NA,NA,0.37021,14649,14649,FALSE,FALSE,FALSE,0,0.730498424459007
"SORBI_3004G168500",0.37022,0.33209,0,NA,NA,NA,0.37022,14650,14650,FALSE,FALSE,FALSE,0,0.730439133086322
"SORBI_3008G144100",0.37025,0.066841,0,NA,NA,NA,0.37025,14651,14651,FALSE,FALSE,FALSE,0,0.730379845760692
"SORBI_3001G205500",0.37029,0.88507,0,NA,NA,NA,0.37029,14652,14652,FALSE,FALSE,FALSE,0,0.730320562481564
"SORBI_3001G420800",0.37032,1.11,0,NA,NA,NA,0.37032,14653,14653,FALSE,FALSE,FALSE,0,0.730261283248386
"SORBI_3002G379750",0.37036,-0.28548,0,NA,NA,NA,0.37036,14654,14654,FALSE,FALSE,FALSE,0,0.730202008060605
"SORBI_3002G363466",0.37037,0.32052,0,NA,NA,NA,0.37037,14655,14655,FALSE,FALSE,FALSE,0,0.73014273691767
"SORBI_3001G277000",0.37038,0.16101,0,NA,NA,NA,0.37038,14656,14656,FALSE,FALSE,FALSE,0,0.730083469819028
"SORBI_3007G076400",0.3705,0.31906,0,NA,NA,NA,0.3705,14657,14657,FALSE,FALSE,FALSE,0,0.730024206764128
"SORBI_3001G040100",0.37054,0.13236,0,NA,NA,NA,0.37054,14658,14658,FALSE,FALSE,FALSE,0,0.729964947752418
"SORBI_3001G074800",0.37057,0.72645,0,NA,NA,NA,0.37057,14659,14659,FALSE,FALSE,FALSE,0,0.729905692783346
"SORBI_3009G158900",0.37058,0.11047,0,NA,NA,NA,0.37058,14660,14660,FALSE,FALSE,FALSE,0,0.72984644185636
"SORBI_3001G358800",0.37059,0.11616,0,NA,NA,NA,0.37059,14661,14661,FALSE,FALSE,FALSE,0,0.72978719497091
"SORBI_3002G418600",0.37069,0.24643,0,NA,NA,NA,0.37069,14662,14662,FALSE,FALSE,FALSE,0,0.729727952126444
"SORBI_3001G277400",0.37071,0.50817,0,NA,NA,NA,0.37071,14663.5,14663.5,FALSE,FALSE,FALSE,0,0.729639095435383
"SORBI_3010G002600",0.37071,0.23691,0,NA,NA,NA,0.37071,14663.5,14663.5,FALSE,FALSE,FALSE,0,0.729639095435383
"SORBI_3003G348000",0.37073,0.10234,0,NA,NA,NA,0.37073,14665,14665,FALSE,FALSE,FALSE,0,0.729550247833437
"SORBI_3001G394700",0.37074,0.13559,0,NA,NA,NA,0.37074,14666,14666,FALSE,FALSE,FALSE,0,0.729491021147395
"SORBI_3009G104700",0.37076,0.17144,0,NA,NA,NA,0.37076,14667,14667,FALSE,FALSE,FALSE,0,0.729431798499583
"SORBI_3004G285500",0.37077,0.27849,0,NA,NA,NA,0.37077,14668,14668,FALSE,FALSE,FALSE,0,0.729372579889448
"SORBI_3010G156700",0.37078,0.4271,0,NA,NA,NA,0.37078,14669,14669,FALSE,FALSE,FALSE,0,0.729313365316442
"SORBI_3001G448350",0.37082,0.20927,0,NA,NA,NA,0.37082,14670,14670,FALSE,FALSE,FALSE,0,0.729254154780013
"SORBI_3010G163732",0.37083,-0.070708,0,NA,NA,NA,0.37083,14671,14671,FALSE,FALSE,FALSE,0,0.729194948279612
"SORBI_3007G015500",0.37086,0.44531,0,NA,NA,NA,0.37086,14672,14672,FALSE,FALSE,FALSE,0,0.729135745814687
"SORBI_3003G005332",0.37094,-0.00094131,0,NA,NA,NA,0.37094,14673,14673,FALSE,FALSE,FALSE,0,0.729076547384689
"SORBI_3004G253000",0.37096,0.51514,0,NA,NA,NA,0.37096,14674,14674,FALSE,FALSE,FALSE,0,0.729017352989068
"SORBI_3009G073100",0.37099,0.63353,0,NA,NA,NA,0.37099,14675,14675,FALSE,FALSE,FALSE,0,0.728958162627274
"SORBI_3004G111700",0.37112,0.4917,0,NA,NA,NA,0.37112,14676.5,14676.5,FALSE,FALSE,FALSE,0,0.728869384646807
"SORBI_3005G038800",0.37112,0.34479,0,NA,NA,NA,0.37112,14676.5,14676.5,FALSE,FALSE,FALSE,0,0.728869384646807
"SORBI_3005G056100",0.37113,-0.36762,0,NA,NA,NA,0.37113,14678,14678,FALSE,FALSE,FALSE,0,0.728780615739359
"SORBI_3002G041800",0.37116,-0.12646,0,NA,NA,NA,0.37116,14679,14679,FALSE,FALSE,FALSE,0,0.728721441507377
"SORBI_3003G293100",0.3712,0.13503,0,NA,NA,NA,0.3712,14680.5,14680.5,FALSE,FALSE,FALSE,0,0.728632687717507
"SORBI_3003G125100",0.37121,-0.30894,0,NA,NA,NA,0.37121,14683.5,14683.5,FALSE,FALSE,FALSE,0,0.728455207340141
"SORBI_3003G155000",0.37121,0.53658,0,NA,NA,NA,0.37121,14683.5,14683.5,FALSE,FALSE,FALSE,0,0.728455207340141
"SORBI_3006G035350",0.37121,-0.16212,0,NA,NA,NA,0.37121,14683.5,14683.5,FALSE,FALSE,FALSE,0,0.728455207340141
"SORBI_3009G070066",0.37121,0.11148,0,NA,NA,NA,0.37121,14683.5,14683.5,FALSE,FALSE,FALSE,0,0.728455207340141
"SORBI_3001G005300",0.37124,0.12154,0,NA,NA,NA,0.37124,14687,14687,FALSE,FALSE,FALSE,0,0.728248192724271
"SORBI_3002G242800",0.37153,0.56604,0,NA,NA,NA,0.37153,14689,14689,FALSE,FALSE,FALSE,0,0.728129920806359
"SORBI_3004G136500",0.37154,-0.13866,0,NA,NA,NA,0.37154,14690,14690,FALSE,FALSE,FALSE,0,0.728070790886066
"SORBI_3002G413700",0.37158,-0.3501,0,NA,NA,NA,0.37158,14691,14691,FALSE,FALSE,FALSE,0,0.728011664990818
"SORBI_3001G389400",0.37161,0.94324,0,NA,NA,NA,0.37161,14692,14692,FALSE,FALSE,FALSE,0,0.727952543120066
"SORBI_3007G030200",0.37162,0.46513,0,NA,NA,NA,0.37162,14693,14693,FALSE,FALSE,FALSE,0,0.727893425273264
"SORBI_3005G121700",0.37163,-0.0083265,0,NA,NA,NA,0.37163,14694,14694,FALSE,FALSE,FALSE,0,0.727834311449863
"SORBI_3003G011300",0.37165,0.64254,0,NA,NA,NA,0.37165,14695.5,14695.5,FALSE,FALSE,FALSE,0,0.727745648257441
"SORBI_3010G253800",0.37165,0.35356,0,NA,NA,NA,0.37165,14695.5,14695.5,FALSE,FALSE,FALSE,0,0.727745648257441
"SORBI_3004G022366",0.3717,0.88926,0,NA,NA,NA,0.3717,14697,14697,FALSE,FALSE,FALSE,0,0.727656994114593
"SORBI_3001G121800",0.37174,0.70039,0,NA,NA,NA,0.37174,14698,14698,FALSE,FALSE,FALSE,0,0.727597896379322
"SORBI_3002G423600",0.37175,0.46318,0,NA,NA,NA,0.37175,14699,14699,FALSE,FALSE,FALSE,0,0.727538802664715
"SORBI_3006G134200",0.37179,0.023038,0,NA,NA,NA,0.37179,14700,14700,FALSE,FALSE,FALSE,0,0.727479712970226
"SORBI_3001G008300",0.37181,0.095122,0,NA,NA,NA,0.37181,14701.5,14701.5,FALSE,FALSE,FALSE,0,0.727391085965016
"SORBI_3001G242200",0.37181,0.69383,0,NA,NA,NA,0.37181,14701.5,14701.5,FALSE,FALSE,FALSE,0,0.727391085965016
"SORBI_3007G070000",0.8039,-0.32268,2,9.99999000001e-07,55,"PWY-5805; PWY-5864",0.8039,29336,29336,FALSE,FALSE,TRUE,1,0.727312631990913
"SORBI_3003G333100",0.37183,0.28502,0,NA,NA,NA,0.37183,14703,14703,FALSE,FALSE,FALSE,0,0.727302468001994
"SORBI_3002G362200",0.37184,0.48632,0,NA,NA,NA,0.37184,14704.5,14704.5,FALSE,FALSE,FALSE,0,0.727213859079316
"SORBI_3003G012600",0.37184,-0.29991,0,NA,NA,NA,0.37184,14704.5,14704.5,FALSE,FALSE,FALSE,0,0.727213859079316
"SORBI_3003G126300",0.37188,0.36435,0,NA,NA,NA,0.37188,14706,14706,FALSE,FALSE,FALSE,0,0.727125259195135
"SORBI_3002G147100",0.37191,0.014322,0,NA,NA,NA,0.37191,14707,14707,FALSE,FALSE,FALSE,0,0.72706619762616
"SORBI_3003G314100",0.37194,0.45157,0,NA,NA,NA,0.37194,14708,14708,FALSE,FALSE,FALSE,0,0.727007140072929
"SORBI_3002G156900",0.37198,-0.23127,0,NA,NA,NA,0.37198,14709,14709,FALSE,FALSE,FALSE,0,0.726948086534897
"SORBI_3009G088100",0.37199,0.21727,0,NA,NA,NA,0.37199,14710,14710,FALSE,FALSE,FALSE,0,0.726889037011518
"SORBI_3002G258500",0.71802,-0.85297,1,7.89190168235857e-06,70,"PWY-5147",0.71802,26471.5,26471.5,FALSE,FALSE,TRUE,1,0.726839113507872
"SORBI_3001G240400",0.372,-0.34547,0,NA,NA,NA,0.372,14711.5,14711.5,FALSE,FALSE,FALSE,0,0.72680047025273
"SORBI_3001G356000",0.372,0.47808,0,NA,NA,NA,0.372,14711.5,14711.5,FALSE,FALSE,FALSE,0,0.72680047025273
"SORBI_3001G452600",0.37206,0.53156,0,NA,NA,NA,0.37206,14713.5,14713.5,FALSE,FALSE,FALSE,0,0.726682395287205
"SORBI_3003G034200",0.37206,0.26967,0,NA,NA,NA,0.37206,14713.5,14713.5,FALSE,FALSE,FALSE,0,0.726682395287205
"SORBI_3005G144900",0.3721,0.7149,0,NA,NA,NA,0.3721,14715,14715,FALSE,FALSE,FALSE,0,0.726593849595319
"SORBI_3002G386600",0.37211,-0.16163,0,NA,NA,NA,0.37211,14716,14716,FALSE,FALSE,FALSE,0,0.7265348241484
"SORBI_3002G086500",0.37214,-0.21024,0,NA,NA,NA,0.37214,14717,14717,FALSE,FALSE,FALSE,0,0.726475802712315
"SORBI_3004G062000",0.37215,0.57524,0,NA,NA,NA,0.37215,14718.5,14718.5,FALSE,FALSE,FALSE,0,0.726387278077311
"SORBI_3008G174300",0.37215,1.0648,0,NA,NA,NA,0.37215,14718.5,14718.5,FALSE,FALSE,FALSE,0,0.726387278077311
"SORBI_3002G107200",0.37217,0.40969,0,NA,NA,NA,0.37217,14720,14720,FALSE,FALSE,FALSE,0,0.726298762463619
"SORBI_3003G432100",0.3722,0.80679,0,NA,NA,NA,0.3722,14721.5,14721.5,FALSE,FALSE,FALSE,0,0.7262102558694
"SORBI_3005G068200",0.3722,0.80916,0,NA,NA,NA,0.3722,14721.5,14721.5,FALSE,FALSE,FALSE,0,0.7262102558694
"SORBI_3002G346700",0.37224,-0.28144,0,NA,NA,NA,0.37224,14723.5,14723.5,FALSE,FALSE,FALSE,0,0.726092261104226
"SORBI_3003G368100",0.37224,0.30028,0,NA,NA,NA,0.37224,14723.5,14723.5,FALSE,FALSE,FALSE,0,0.726092261104226
"SORBI_3008G136200",0.37231,-0.042412,0,NA,NA,NA,0.37231,14725,14725,FALSE,FALSE,FALSE,0,0.7260037755483
"SORBI_3004G189100",0.37233,0.13898,0,NA,NA,NA,0.37233,14726,14726,FALSE,FALSE,FALSE,0,0.725944790185213
"SORBI_3002G293300",0.37237,-0.056395,0,NA,NA,NA,0.37237,14727.5,14727.5,FALSE,FALSE,FALSE,0,0.725856319650517
"SORBI_3009G103650",0.37237,0.49216,0,NA,NA,NA,0.37237,14727.5,14727.5,FALSE,FALSE,FALSE,0,0.725856319650517
"SORBI_3010G042400",0.37238,0.63489,0,NA,NA,NA,0.37238,14729,14729,FALSE,FALSE,FALSE,0,0.72576785812611
"SORBI_3009G112300",0.37252,-0.16024,0,NA,NA,NA,0.37252,14730,14730,FALSE,FALSE,FALSE,0,0.725708888781317
"SORBI_3003G175600",0.37253,0.18609,0,NA,NA,NA,0.37253,14731.5,14731.5,FALSE,FALSE,FALSE,0,0.725620442269983
"SORBI_3006G230200",0.37253,-0.13365,0,NA,NA,NA,0.37253,14731.5,14731.5,FALSE,FALSE,FALSE,0,0.725620442269983
"SORBI_3002G366000",0.37262,-0.013374,0,NA,NA,NA,0.37262,14733,14733,FALSE,FALSE,FALSE,0,0.725532004764046
"SORBI_3001G390800",0.37263,-0.06444,0,NA,NA,NA,0.37263,14734,14734,FALSE,FALSE,FALSE,0,0.725473051428848
"SORBI_3009G042200",0.37266,0.71387,0,NA,NA,NA,0.37266,14735,14735,FALSE,FALSE,FALSE,0,0.725414102094691
"SORBI_3003G340100",0.37271,0.43703,0,NA,NA,NA,0.37271,14736,14736,FALSE,FALSE,FALSE,0,0.725355156761031
"SORBI_3006G176800",0.37274,-0.32407,0,NA,NA,NA,0.37274,14737,14737,FALSE,FALSE,FALSE,0,0.725296215427326
"SORBI_3001G122900",0.37279,0.61981,0,NA,NA,NA,0.37279,14738,14738,FALSE,FALSE,FALSE,0,0.725237278093034
"SORBI_3001G375600",0.37281,0.86112,0,NA,NA,NA,0.37281,14739.5,14739.5,FALSE,FALSE,FALSE,0,0.725148879589305
"SORBI_3003G119800",0.37281,0.71588,0,NA,NA,NA,0.37281,14739.5,14739.5,FALSE,FALSE,FALSE,0,0.725148879589305
"SORBI_3003G118332",0.37282,-0.25905,0,NA,NA,NA,0.37282,14741,14741,FALSE,FALSE,FALSE,0,0.7250604900812
"SORBI_3003G288300",0.37284,-0.049827,0,NA,NA,NA,0.37284,14742.5,14742.5,FALSE,FALSE,FALSE,0,0.72497210956689
"SORBI_3005G016600",0.37284,0.61692,0,NA,NA,NA,0.37284,14742.5,14742.5,FALSE,FALSE,FALSE,0,0.72497210956689
"SORBI_3005G113101",0.37303,0.08954,0,NA,NA,NA,0.37303,14744.5,14744.5,FALSE,FALSE,FALSE,0,0.724854282868326
"SORBI_3008G157000",0.37303,-0.033025,0,NA,NA,NA,0.37303,14744.5,14744.5,FALSE,FALSE,FALSE,0,0.724854282868326
"SORBI_3010G126900",0.37311,0.057,0,NA,NA,NA,0.37311,14746,14746,FALSE,FALSE,FALSE,0,0.724765923332419
"SORBI_3004G143700",0.37313,0.11858,0,NA,NA,NA,0.37313,14748,14748,FALSE,FALSE,FALSE,0,0.724648124598421
"SORBI_3001G191400",0.37314,-0.056158,0,NA,NA,NA,0.37314,14749,14749,FALSE,FALSE,FALSE,0,0.724589231221865
"SORBI_3009G112350",0.37318,0.019678,0,NA,NA,NA,0.37318,14751,14751,FALSE,FALSE,FALSE,0,0.724471456446931
"SORBI_3002G358400",0.3732,-0.17822,0,NA,NA,NA,0.3732,14752,14752,FALSE,FALSE,FALSE,0,0.72441257504747
"SORBI_3005G007700",0.37323,-0.080407,0,NA,NA,NA,0.37323,14753.5,14753.5,FALSE,FALSE,FALSE,0,0.724324260431766
"SORBI_3008G078200",0.37323,1.5005,0,NA,NA,NA,0.37323,14753.5,14753.5,FALSE,FALSE,FALSE,0,0.724324260431766
"SORBI_3002G176300",0.37324,0.33001,0,NA,NA,NA,0.37324,14755,14755,FALSE,FALSE,FALSE,0,0.724235954794622
"SORBI_3001G106300",0.3733,0.20505,0,NA,NA,NA,0.3733,14756,14756,FALSE,FALSE,FALSE,0,0.724177089357047
"SORBI_3009G000900",0.37334,-0.059401,0,NA,NA,NA,0.37334,14757,14757,FALSE,FALSE,FALSE,0,0.724118227908591
"SORBI_3003G414300",0.37335,-0.012146,0,NA,NA,NA,0.37335,14758,14758,FALSE,FALSE,FALSE,0,0.724059370448714
"SORBI_3001G317600",0.37337,0.42854,0,NA,NA,NA,0.37337,14759.5,14759.5,FALSE,FALSE,FALSE,0,0.7239710917363
"SORBI_3006G005200",0.37341,0.52093,0,NA,NA,NA,0.37341,14761,14761,FALSE,FALSE,FALSE,0,0.723882821995149
"SORBI_3003G201700",0.37345,0.8597,0,NA,NA,NA,0.37345,14762,14762,FALSE,FALSE,FALSE,0,0.723823980484182
"SORBI_3005G081900",0.37349,0.058976,0,NA,NA,NA,0.37349,14763,14763,FALSE,FALSE,FALSE,0,0.723765142959092
"SORBI_3003G183600",0.37352,-0.1413,0,NA,NA,NA,0.37352,14764,14764,FALSE,FALSE,FALSE,0,0.72370630941934
"SORBI_3006G253500",0.37354,0.54525,0,NA,NA,NA,0.37354,14765,14765,FALSE,FALSE,FALSE,0,0.723647479864384
"SORBI_3009G107020",0.37355,0.12582,0,NA,NA,NA,0.37355,14766,14766,FALSE,FALSE,FALSE,0,0.723588654293686
"SORBI_3008G093600",0.37358,0.53206,0,NA,NA,NA,0.37358,14767,14767,FALSE,FALSE,FALSE,0,0.723529832706706
"SORBI_3010G207100",0.37359,-0.26892,0,NA,NA,NA,0.37359,14768,14768,FALSE,FALSE,FALSE,0,0.723471015102905
"SORBI_3001G278100",0.3736,0.25486,0,NA,NA,NA,0.3736,14769,14769,FALSE,FALSE,FALSE,0,0.723412201481742
"SORBI_3004G106700",0.37363,0.23116,0,NA,NA,NA,0.37363,14770,14770,FALSE,FALSE,FALSE,0,0.72335339184268
"SORBI_3003G048300",0.37365,0.68308,0,NA,NA,NA,0.37365,14771,14771,FALSE,FALSE,FALSE,0,0.723294586185177
"SORBI_3002G345300",0.37366,0.07284,0,NA,NA,NA,0.37366,14772.5,14772.5,FALSE,FALSE,FALSE,0,0.72320638516317
"SORBI_3006G052250",0.37366,-0.31145,0,NA,NA,NA,0.37366,14772.5,14772.5,FALSE,FALSE,FALSE,0,0.72320638516317
"SORBI_3002G248600",0.37367,-0.17511,0,NA,NA,NA,0.37367,14774,14774,FALSE,FALSE,FALSE,0,0.723118193096643
"SORBI_3005G147900",0.37371,-0.19806,0,NA,NA,NA,0.37371,14775,14775,FALSE,FALSE,FALSE,0,0.723059403359993
"SORBI_3008G105100",0.37375,-0.070282,0,NA,NA,NA,0.37375,14776,14776,FALSE,FALSE,FALSE,0,0.723000617602209
"SORBI_3001G087000",0.37377,0.71522,0,NA,NA,NA,0.37377,14777.5,14777.5,FALSE,FALSE,FALSE,0,0.722912446424729
"SORBI_3003G281200",0.37377,0.25189,0,NA,NA,NA,0.37377,14777.5,14777.5,FALSE,FALSE,FALSE,0,0.722912446424729
"SORBI_3009G024300",0.37383,0.057426,0,NA,NA,NA,0.37383,14779,14779,FALSE,FALSE,FALSE,0,0.722824284196669
"SORBI_3006G265600",0.37385,-0.085109,0,NA,NA,NA,0.37385,14780,14780,FALSE,FALSE,FALSE,0,0.722765514348965
"SORBI_3002G098300",0.37386,0.52237,0,NA,NA,NA,0.37386,14781,14781,FALSE,FALSE,FALSE,0,0.722706748477435
"SORBI_3006G143300",0.37396,0.45221,0,NA,NA,NA,0.37396,14782,14782,FALSE,FALSE,FALSE,0,0.722647986581543
"SORBI_3002G057600",0.374,0.86051,0,NA,NA,NA,0.374,14783,14783,FALSE,FALSE,FALSE,0,0.722589228660749
