GeneID,ontology,GO_ID,GO_term_name
Zm00001eb005010,BP,GO:0006265,DNA topological change
Zm00001eb005010,MF,GO:0003917,"DNA topoisomerase type I (single strand cut, ATP-independent) activity"
Zm00001eb005010,MF,GO:0003916,DNA topoisomerase activity
Zm00001eb005010,MF,GO:0046872,metal ion binding
Zm00001eb005010,MF,GO:0016853,isomerase activity
Zm00001eb005010,CC,GO:0005634,nucleus
Zm00001eb005010,BP,GO:0006281,DNA repair
Zm00001eb005010,BP,GO:0006310,DNA recombination
Zm00001eb005010,CC,GO:0031422,RecQ family helicase-topoisomerase III complex
Zm00001eb306100,MF,GO:0005515,protein binding
Zm00001eb306100,CC,GO:0012505,endomembrane system
Zm00001eb381980,MF,GO:0003680,minor groove of adenine-thymine-rich DNA binding
Zm00001eb381980,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb381980,CC,GO:0005634,nucleus
Zm00001eb381980,MF,GO:0003677,DNA binding
Zm00001eb381980,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb381980,BP,GO:0010228,vegetative to reproductive phase transition of meristem
Zm00001eb326830,CC,GO:0005886,plasma membrane
Zm00001eb326830,CC,GO:0009506,plasmodesma
Zm00001eb326830,CC,GO:0098552,side of membrane
Zm00001eb259940,BP,GO:0098542,defense response to other organism
Zm00001eb259940,CC,GO:0016020,membrane
Zm00001eb259940,CC,GO:0005886,plasma membrane
Zm00001eb259940,CC,GO:0009506,plasmodesma
Zm00001eb394590,CC,GO:0005730,nucleolus
Zm00001eb394590,MF,GO:0019843,rRNA binding
Zm00001eb306060,MF,GO:0005524,ATP binding
Zm00001eb306060,MF,GO:0004672,protein kinase activity
Zm00001eb306060,BP,GO:0006468,protein phosphorylation
Zm00001eb306060,MF,GO:0004713,protein tyrosine kinase activity
Zm00001eb306060,MF,GO:0016740,transferase activity
Zm00001eb306060,MF,GO:0000166,nucleotide binding
Zm00001eb306060,MF,GO:0016301,kinase activity
Zm00001eb306060,MF,GO:0019901,protein kinase binding
Zm00001eb306060,MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity
Zm00001eb314660,CC,GO:0005886,plasma membrane
Zm00001eb314660,BP,GO:0006955,immune response
Zm00001eb314660,MF,GO:0042834,peptidoglycan binding
Zm00001eb344120,BP,GO:0019538,protein metabolic process
Zm00001eb344120,CC,GO:0005737,cytoplasm
Zm00001eb344120,MF,GO:0046872,metal ion binding
Zm00001eb344120,MF,GO:0030145,manganese ion binding
Zm00001eb344120,BP,GO:0006508,proteolysis
Zm00001eb344120,MF,GO:0070006,metalloaminopeptidase activity
Zm00001eb344120,MF,GO:0016787,hydrolase activity
Zm00001eb344120,MF,GO:0008233,peptidase activity
Zm00001eb344120,MF,GO:0004177,aminopeptidase activity
Zm00001eb358090,MF,GO:0016740,transferase activity
Zm00001eb358090,MF,GO:0016413,O-acetyltransferase activity
Zm00001eb358090,CC,GO:0000139,Golgi membrane
Zm00001eb358090,CC,GO:0005794,Golgi apparatus
Zm00001eb108730,BP,GO:1900150,regulation of defense response to fungus
Zm00001eb122610,MF,GO:0008194,UDP-glycosyltransferase activity
Zm00001eb122610,MF,GO:0016740,transferase activity
Zm00001eb122610,MF,GO:0016757,glycosyltransferase activity
Zm00001eb122610,MF,GO:0035251,UDP-glucosyltransferase activity
Zm00001eb122610,MF,GO:0046527,glucosyltransferase activity
Zm00001eb141060,MF,GO:0004364,glutathione transferase activity
Zm00001eb141060,BP,GO:0006749,glutathione metabolic process
Zm00001eb141060,MF,GO:0016740,transferase activity
Zm00001eb141060,CC,GO:0005737,cytoplasm
Zm00001eb405570,BP,GO:0006457,protein folding
Zm00001eb405570,BP,GO:0015031,protein transport
Zm00001eb405570,MF,GO:0003755,peptidyl-prolyl cis-trans isomerase activity
Zm00001eb405570,MF,GO:0016853,isomerase activity
Zm00001eb405570,MF,GO:0043022,ribosome binding
Zm00001eb405570,MF,GO:0044183,protein folding chaperone
Zm00001eb405570,BP,GO:0043335,protein unfolding
Zm00001eb405570,MF,GO:0003729,mRNA binding
Zm00001eb223930,BP,GO:0019538,protein metabolic process
Zm00001eb223930,CC,GO:0005737,cytoplasm
Zm00001eb223930,MF,GO:0046872,metal ion binding
Zm00001eb223930,MF,GO:0030145,manganese ion binding
Zm00001eb223930,BP,GO:0006508,proteolysis
Zm00001eb223930,MF,GO:0070006,metalloaminopeptidase activity
Zm00001eb223930,MF,GO:0016787,hydrolase activity
Zm00001eb223930,MF,GO:0008233,peptidase activity
Zm00001eb223930,MF,GO:0004177,aminopeptidase activity
Zm00001eb367580,CC,GO:0005773,vacuole
Zm00001eb367580,MF,GO:0016787,hydrolase activity
Zm00001eb105690,CC,GO:0005874,microtubule
Zm00001eb105690,CC,GO:0005819,spindle
Zm00001eb105690,BP,GO:0060236,regulation of mitotic spindle organization
Zm00001eb105690,BP,GO:0032147,activation of protein kinase activity
Zm00001eb105690,CC,GO:0005634,nucleus
Zm00001eb105690,MF,GO:0008017,microtubule binding
Zm00001eb105690,BP,GO:0090307,mitotic spindle assembly
Zm00001eb105690,CC,GO:0005880,nuclear microtubule
Zm00001eb105690,MF,GO:0043539,protein serine/threonine kinase activator activity
Zm00001eb194620,MF,GO:0046872,metal ion binding
Zm00001eb194620,CC,GO:0016020,membrane
Zm00001eb194620,MF,GO:0008270,zinc ion binding
Zm00001eb176220,MF,GO:0016787,hydrolase activity
Zm00001eb176220,MF,GO:0046872,metal ion binding
Zm00001eb176220,MF,GO:0047631,ADP-ribose diphosphatase activity
Zm00001eb176220,MF,GO:0030145,manganese ion binding
Zm00001eb176220,MF,GO:0008663,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity"
Zm00001eb176220,MF,GO:0047734,CDP-glycerol diphosphatase activity
Zm00001eb357720,MF,GO:0016791,phosphatase activity
Zm00001eb357720,MF,GO:0046872,metal ion binding
Zm00001eb357720,MF,GO:0016787,hydrolase activity
Zm00001eb138190,BP,GO:0006259,DNA metabolic process
Zm00001eb138190,MF,GO:0005524,ATP binding
Zm00001eb138190,MF,GO:0003677,DNA binding
Zm00001eb138190,MF,GO:0003690,double-stranded DNA binding
Zm00001eb138190,BP,GO:0000724,double-strand break repair via homologous recombination
Zm00001eb138190,BP,GO:0006281,DNA repair
Zm00001eb138190,MF,GO:0003697,single-stranded DNA binding
Zm00001eb138190,MF,GO:0000166,nucleotide binding
Zm00001eb138190,MF,GO:0008094,"ATP-dependent activity, acting on DNA"
Zm00001eb138190,MF,GO:0000150,DNA strand exchange activity
Zm00001eb138190,CC,GO:0005634,nucleus
Zm00001eb138190,BP,GO:0006310,DNA recombination
Zm00001eb138190,BP,GO:0006974,DNA damage response
Zm00001eb138190,BP,GO:0007131,reciprocal meiotic recombination
Zm00001eb138190,CC,GO:0005694,chromosome
Zm00001eb138190,BP,GO:0000730,DNA recombinase assembly
Zm00001eb138190,BP,GO:0006312,mitotic recombination
Zm00001eb138190,BP,GO:0042148,DNA strand invasion
Zm00001eb138190,BP,GO:0070192,chromosome organization involved in meiotic cell cycle
Zm00001eb138190,CC,GO:0000794,condensed nuclear chromosome
Zm00001eb317540,MF,GO:0016853,isomerase activity
Zm00001eb317540,CC,GO:0032580,Golgi cisterna membrane
Zm00001eb317540,MF,GO:0016854,racemase and epimerase activity
Zm00001eb317540,BP,GO:0033481,galacturonate biosynthetic process
Zm00001eb317540,MF,GO:0050378,UDP-glucuronate 4-epimerase activity
Zm00001eb374110,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb374110,MF,GO:0003677,DNA binding
Zm00001eb374110,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb374110,BP,GO:0009873,ethylene-activated signaling pathway
Zm00001eb374110,CC,GO:0005634,nucleus
Zm00001eb063280,BP,GO:0016036,cellular response to phosphate starvation
Zm00001eb063280,BP,GO:0070417,cellular response to cold
Zm00001eb311790,MF,GO:0005524,ATP binding
Zm00001eb311790,MF,GO:0003676,nucleic acid binding
Zm00001eb311790,MF,GO:0003724,RNA helicase activity
Zm00001eb311790,MF,GO:0016787,hydrolase activity
Zm00001eb311790,MF,GO:0003723,RNA binding
Zm00001eb311790,MF,GO:0000166,nucleotide binding
Zm00001eb311790,MF,GO:0004386,helicase activity
Zm00001eb311790,MF,GO:0003729,mRNA binding
Zm00001eb311790,CC,GO:0009507,chloroplast
Zm00001eb118330,CC,GO:0005774,vacuolar membrane
Zm00001eb118330,CC,GO:0009705,plant-type vacuole membrane
Zm00001eb415950,BP,GO:0006412,translation
Zm00001eb415950,MF,GO:0003735,structural constituent of ribosome
Zm00001eb415950,CC,GO:0005840,ribosome
Zm00001eb415950,CC,GO:1990904,ribonucleoprotein complex
Zm00001eb415950,CC,GO:0022625,cytosolic large ribosomal subunit
Zm00001eb415950,BP,GO:0042254,ribosome biogenesis
Zm00001eb279420,MF,GO:0003723,RNA binding
Zm00001eb279420,MF,GO:0003676,nucleic acid binding
Zm00001eb238710,MF,GO:0003677,DNA binding
Zm00001eb238710,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb238710,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb185170,MF,GO:0008270,zinc ion binding
Zm00001eb185170,MF,GO:0046872,metal ion binding
Zm00001eb185170,MF,GO:0016740,transferase activity
Zm00001eb185170,MF,GO:0061630,ubiquitin protein ligase activity
Zm00001eb320270,MF,GO:0005515,protein binding
Zm00001eb320270,CC,GO:0009535,chloroplast thylakoid membrane
Zm00001eb320270,BP,GO:0048564,photosystem I assembly
Zm00001eb067550,BP,GO:0071669,plant-type cell wall organization or biogenesis
Zm00001eb067550,MF,GO:0016866,intramolecular transferase activity
Zm00001eb067550,CC,GO:0005829,cytosol
Zm00001eb067550,BP,GO:0071555,cell wall organization
Zm00001eb067550,CC,GO:0005794,Golgi apparatus
Zm00001eb067550,MF,GO:0052691,UDP-arabinopyranose mutase activity
Zm00001eb067550,BP,GO:0033356,UDP-L-arabinose metabolic process
Zm00001eb130270,MF,GO:0003743,translation initiation factor activity
Zm00001eb130270,BP,GO:0006413,translational initiation
Zm00001eb130270,MF,GO:0003729,mRNA binding
Zm00001eb112040,BP,GO:0006979,response to oxidative stress
Zm00001eb112040,MF,GO:0020037,heme binding
Zm00001eb112040,MF,GO:0004601,peroxidase activity
Zm00001eb112040,BP,GO:0034599,cellular response to oxidative stress
Zm00001eb112040,MF,GO:0046872,metal ion binding
Zm00001eb112040,CC,GO:0009507,chloroplast
Zm00001eb112040,BP,GO:0098869,cellular oxidant detoxification
Zm00001eb112040,MF,GO:0016491,oxidoreductase activity
Zm00001eb112040,BP,GO:0042744,hydrogen peroxide catabolic process
Zm00001eb112040,BP,GO:0000302,response to reactive oxygen species
Zm00001eb112040,MF,GO:0016688,L-ascorbate peroxidase activity
Zm00001eb134070,MF,GO:0005515,protein binding
Zm00001eb349040,CC,GO:0016020,membrane
Zm00001eb349040,MF,GO:0015095,magnesium ion transmembrane transporter activity
Zm00001eb349040,BP,GO:0015693,magnesium ion transport
Zm00001eb349040,CC,GO:0005886,plasma membrane
Zm00001eb349040,BP,GO:0006811,monoatomic ion transport
Zm00001eb349040,BP,GO:1903830,magnesium ion transmembrane transport
Zm00001eb349040,CC,GO:0005769,early endosome
Zm00001eb052670,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb052670,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb052670,MF,GO:0043565,sequence-specific DNA binding
Zm00001eb052670,CC,GO:0005634,nucleus
Zm00001eb052670,MF,GO:0003677,DNA binding
Zm00001eb258210,MF,GO:0004252,serine-type endopeptidase activity
Zm00001eb258210,MF,GO:0004176,ATP-dependent peptidase activity
Zm00001eb258210,BP,GO:0006508,proteolysis
Zm00001eb258210,MF,GO:0016787,hydrolase activity
Zm00001eb258210,CC,GO:0009536,plastid
Zm00001eb258210,CC,GO:0005840,ribosome
Zm00001eb258210,MF,GO:0008233,peptidase activity
Zm00001eb258210,MF,GO:0008236,serine-type peptidase activity
Zm00001eb258210,CC,GO:1990904,ribonucleoprotein complex
Zm00001eb280600,MF,GO:0008270,zinc ion binding
Zm00001eb280600,MF,GO:0046872,metal ion binding
Zm00001eb280600,MF,GO:0005515,protein binding
Zm00001eb280600,CC,GO:0005634,nucleus
Zm00001eb280600,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb409090,BP,GO:0019464,glycine decarboxylation via glycine cleavage system
Zm00001eb409090,CC,GO:0005960,glycine cleavage complex
Zm00001eb409090,CC,GO:0005739,mitochondrion
Zm00001eb020820,MF,GO:0005524,ATP binding
Zm00001eb020820,MF,GO:0016787,hydrolase activity
Zm00001eb020820,MF,GO:0000166,nucleotide binding
Zm00001eb020820,MF,GO:0004386,helicase activity
Zm00001eb140230,MF,GO:0005524,ATP binding
Zm00001eb140230,MF,GO:0004672,protein kinase activity
Zm00001eb140230,MF,GO:0004674,protein serine/threonine kinase activity
Zm00001eb140230,BP,GO:0006468,protein phosphorylation
Zm00001eb140230,BP,GO:0048544,recognition of pollen
Zm00001eb140230,CC,GO:0016020,membrane
Zm00001eb140230,MF,GO:0016740,transferase activity
Zm00001eb140230,MF,GO:0000166,nucleotide binding
Zm00001eb140230,MF,GO:0016301,kinase activity
Zm00001eb140230,MF,GO:0030246,carbohydrate binding
Zm00001eb140230,BP,GO:0051707,response to other organism
Zm00001eb415910,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb415910,MF,GO:0003677,DNA binding
Zm00001eb422880,BP,GO:0055085,transmembrane transport
Zm00001eb422880,CC,GO:0000139,Golgi membrane
Zm00001eb422880,MF,GO:0015297,antiporter activity
Zm00001eb422880,CC,GO:0031410,cytoplasmic vesicle
Zm00001eb422880,CC,GO:0005794,Golgi apparatus
Zm00001eb422880,CC,GO:0030659,cytoplasmic vesicle membrane
Zm00001eb422880,MF,GO:0005459,UDP-galactose transmembrane transporter activity
Zm00001eb422880,MF,GO:0005460,UDP-glucose transmembrane transporter activity
Zm00001eb422880,BP,GO:0015786,UDP-glucose transmembrane transport
Zm00001eb422880,BP,GO:0072334,UDP-galactose transmembrane transport
Zm00001eb152190,MF,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
Zm00001eb059800,BP,GO:0006629,lipid metabolic process
Zm00001eb059800,MF,GO:0016787,hydrolase activity
Zm00001eb059800,BP,GO:0006952,defense response
Zm00001eb059800,BP,GO:0016042,lipid catabolic process
Zm00001eb052950,MF,GO:0046872,metal ion binding
Zm00001eb052950,BP,GO:0016567,protein ubiquitination
Zm00001eb052950,MF,GO:0016740,transferase activity
Zm00001eb052950,MF,GO:0004842,ubiquitin-protein transferase activity
Zm00001eb052950,MF,GO:0008270,zinc ion binding
Zm00001eb052950,MF,GO:0061630,ubiquitin protein ligase activity
Zm00001eb305670,CC,GO:0016020,membrane
Zm00001eb305670,CC,GO:0005783,endoplasmic reticulum
Zm00001eb305670,CC,GO:0005789,endoplasmic reticulum membrane
Zm00001eb086440,CC,GO:0048046,apoplast
Zm00001eb086440,BP,GO:0009699,phenylpropanoid biosynthetic process
Zm00001eb289320,CC,GO:0005634,nucleus
Zm00001eb289320,MF,GO:0003677,DNA binding
Zm00001eb289320,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb289320,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb289320,MF,GO:0000976,transcription cis-regulatory region binding
Zm00001eb007020,MF,GO:0004185,serine-type carboxypeptidase activity
Zm00001eb007020,BP,GO:0006508,proteolysis
Zm00001eb007020,MF,GO:0016787,hydrolase activity
Zm00001eb007020,CC,GO:0005576,extracellular region
Zm00001eb007020,MF,GO:0008233,peptidase activity
Zm00001eb007020,MF,GO:0004180,carboxypeptidase activity
Zm00001eb122210,MF,GO:0005515,protein binding
Zm00001eb430000,CC,GO:0005634,nucleus
Zm00001eb430000,MF,GO:0003677,DNA binding
Zm00001eb430000,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb430000,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb430000,MF,GO:0000976,transcription cis-regulatory region binding
Zm00001eb331830,CC,GO:0016020,membrane
Zm00001eb331830,MF,GO:0015267,channel activity
Zm00001eb331830,BP,GO:0055085,transmembrane transport
Zm00001eb331830,CC,GO:0005886,plasma membrane
Zm00001eb331830,BP,GO:0006833,water transport
Zm00001eb416850,BP,GO:0006412,translation
Zm00001eb416850,MF,GO:0003735,structural constituent of ribosome
Zm00001eb416850,CC,GO:0005840,ribosome
Zm00001eb416850,CC,GO:0009507,chloroplast
Zm00001eb416850,CC,GO:0022625,cytosolic large ribosomal subunit
Zm00001eb416850,CC,GO:1990904,ribonucleoprotein complex
Zm00001eb437510,MF,GO:0032559,adenyl ribonucleotide binding
Zm00001eb437510,MF,GO:0005524,ATP binding
Zm00001eb437510,MF,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
Zm00001eb437510,BP,GO:1902600,proton transmembrane transport
Zm00001eb437510,BP,GO:0046034,ATP metabolic process
Zm00001eb437510,BP,GO:0015986,proton motive force-driven ATP synthesis
Zm00001eb437510,CC,GO:0005739,mitochondrion
Zm00001eb437510,MF,GO:0000166,nucleotide binding
Zm00001eb437510,BP,GO:0006811,monoatomic ion transport
Zm00001eb437510,CC,GO:0005743,mitochondrial inner membrane
Zm00001eb437510,BP,GO:0006754,ATP biosynthetic process
Zm00001eb437510,MF,GO:0043531,ADP binding
Zm00001eb437510,CC,GO:0045259,proton-transporting ATP synthase complex
Zm00001eb211490,MF,GO:0022857,transmembrane transporter activity
Zm00001eb211490,CC,GO:0016020,membrane
Zm00001eb211490,BP,GO:0055085,transmembrane transport
Zm00001eb325040,MF,GO:0005515,protein binding
Zm00001eb325040,MF,GO:0003729,mRNA binding
Zm00001eb325040,CC,GO:0009507,chloroplast
Zm00001eb325040,BP,GO:0010239,chloroplast mRNA processing
Zm00001eb249680,CC,GO:0005777,peroxisome
Zm00001eb249680,CC,GO:0005778,peroxisomal membrane
Zm00001eb249680,BP,GO:0045046,protein import into peroxisome membrane
Zm00001eb249680,MF,GO:0033328,peroxisome membrane targeting sequence binding
Zm00001eb043900,MF,GO:0004857,enzyme inhibitor activity
Zm00001eb043900,BP,GO:0071555,cell wall organization
Zm00001eb043900,MF,GO:0030599,pectinesterase activity
Zm00001eb043900,CC,GO:0009505,plant-type cell wall
Zm00001eb043900,BP,GO:0009827,plant-type cell wall modification
Zm00001eb405150,MF,GO:0005524,ATP binding
Zm00001eb405150,MF,GO:0004672,protein kinase activity
Zm00001eb405150,BP,GO:0006468,protein phosphorylation
Zm00001eb405150,MF,GO:0030246,carbohydrate binding
Zm00001eb405150,BP,GO:0006952,defense response
Zm00001eb405150,MF,GO:0016740,transferase activity
Zm00001eb405150,CC,GO:0005886,plasma membrane
Zm00001eb405150,MF,GO:0000166,nucleotide binding
Zm00001eb405150,MF,GO:0004674,protein serine/threonine kinase activity
Zm00001eb405150,MF,GO:0016301,kinase activity
Zm00001eb405150,BP,GO:0051707,response to other organism
Zm00001eb252160,MF,GO:0003700,DNA-binding transcription factor activity
Zm00001eb252160,CC,GO:0005634,nucleus
Zm00001eb252160,BP,GO:0006355,regulation of DNA-templated transcription
Zm00001eb016540,MF,GO:0008234,cysteine-type peptidase activity
Zm00001eb016540,BP,GO:0006508,proteolysis
Zm00001eb016540,CC,GO:0005634,nucleus
Zm00001eb016540,MF,GO:0016787,hydrolase activity
Zm00001eb016540,MF,GO:0008233,peptidase activity
Zm00001eb016540,BP,GO:0016926,protein desumoylation
Zm00001eb016540,MF,GO:0016929,deSUMOylase activity
Zm00001eb016540,MF,GO:0019783,ubiquitin-like protein peptidase activity
Zm00001eb364370,MF,GO:0005515,protein binding
Zm00001eb364370,MF,GO:0046872,metal ion binding
Zm00001eb364370,MF,GO:0008270,zinc ion binding
Zm00001eb414410,MF,GO:0003677,DNA binding
Zm00001eb414410,MF,GO:0046983,protein dimerization activity
Zm00001eb414410,CC,GO:0005634,nucleus
Zm00001eb414410,MF,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding
Zm00001eb414410,MF,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
Zm00001eb414410,BP,GO:0006357,regulation of transcription by RNA polymerase II
Zm00001eb362190,MF,GO:0003824,catalytic activity
Zm00001eb362190,BP,GO:0006364,rRNA processing
Zm00001eb362190,MF,GO:0051536,iron-sulfur cluster binding
Zm00001eb362190,BP,GO:0070475,rRNA base methylation
Zm00001eb362190,MF,GO:0008173,RNA methyltransferase activity
Zm00001eb362190,BP,GO:0030488,tRNA methylation
Zm00001eb362190,MF,GO:0046872,metal ion binding
Zm00001eb362190,MF,GO:0016740,transferase activity
Zm00001eb362190,MF,GO:0008168,methyltransferase activity
Zm00001eb362190,BP,GO:0032259,methylation
Zm00001eb362190,CC,GO:0005737,cytoplasm
Zm00001eb150180,BP,GO:0006511,ubiquitin-dependent protein catabolic process
Zm00001eb150180,CC,GO:0019773,"proteasome core complex, alpha-subunit complex"
Zm00001eb150180,CC,GO:0005839,proteasome core complex
Zm00001eb150180,BP,GO:0051603,proteolysis involved in protein catabolic process
Zm00001eb150180,CC,GO:0005634,nucleus
Zm00001eb150180,CC,GO:0005737,cytoplasm
Zm00001eb150180,CC,GO:0000502,proteasome complex
